Tarih,TP_MK_F_SINAI
2021-10-14,2512.56
2021-10-15,2517.03
2021-10-18,2549.18
2021-10-19,2564.82
2021-10-20,2580.73
2021-10-21,2634.26
2021-10-22,2675.66
2021-10-25,2711.44
2021-10-26,2740.67
2021-10-27,2751.73
2021-10-28,2749.63
2021-10-29,
2021-11-01,2762.08
2021-11-02,2637.83
2021-11-03,2736.05
2021-11-04,2755.01
2021-11-05,2755.22
2021-11-06,2617.66
2021-11-08,2527.79
2021-11-09,2827.67
2021-11-10,2820.69
2021-11-11,2835.4
2021-11-12,2855.29
2021-11-15,2921.44
2021-11-16,2881.44
2021-11-17,2927.73
2021-11-18,2967.41
2021-11-19,2998.09
2021-11-22,3071.12
2021-11-23,3160.34
2021-11-24,3187.34
2021-11-25,3213.21
2021-11-26,3169.84
2021-11-29,3244.18
2021-11-30,3250.83
2021-12-01,3326.06
2021-12-02,3374.6
2021-12-03,2753.61
2021-12-04,2570.81
2021-12-05,2700.86
2021-12-06,3430.39
2021-12-07,2411.08
2021-12-08,3543.57
2021-12-09,3604.88
2021-12-10,2517.83
2021-12-11,2855.29
2021-12-13,3769.33
2021-12-14,3859.1
2021-12-15,3852.34
2021-12-16,4056.05
2021-12-17,3735.23
2021-12-20,3701.31
2021-12-21,3406.95
2021-12-22,3199.9
2021-12-23,3196.61
2021-12-24,3375.81
2021-12-27,3420.7
2021-12-28,3363.76
2021-12-29,3441.2
2021-12-30,3396.49
2021-12-31,3404.16
2022-01-02,3522.45
2022-01-03,3560.98
2022-01-04,3587.93
2022-01-05,3657.45
2022-01-06,4492.41
2022-01-07,4178.63
2022-01-08,4488.01
2022-01-09,4979.54
2022-01-10,3690.29
2022-01-11,6611.42
2022-01-12,8432.51
2022-01-13,3749.69
2022-01-14,3757.09
2022-01-17,3743.33
2022-01-18,3549.91
2022-01-19,3648.0
2022-01-20,3591.06
2022-01-21,3579.46
2022-01-24,3385.79
2022-01-25,3431.26
2022-01-26,3429.6
2022-01-27,3494.4
2022-01-28,3476.47
2022-01-31,3497.29
2022-02-01,3522.45
2022-02-02,3477.06
2022-02-03,3415.33
2022-02-04,3395.75
2022-02-05,
2022-02-06,4556.06
2022-02-07,3512.28
2022-02-08,3530.55
2022-02-09,3608.52
2022-02-10,3600.98
2022-02-11,6645.55
2022-02-12,8332.5
2022-02-14,3504.97
2022-02-15,3563.98
2022-02-16,3577.05
2022-02-17,3527.13
2022-02-18,3554.04
2022-02-21,3569.99
2022-02-22,3515.02
2022-02-23,3558.86
2022-02-24,3270.85
2022-02-25,3487.75
2022-02-28,3497.18
2022-03-01,3525.02
2022-03-02,3415.33
2022-03-03,3671.36
2022-03-04,3614.19
2022-03-05,
2022-03-06,4581.52
2022-03-07,3636.94
2022-03-08,3663.06
2022-03-09,3683.84
2022-03-10,3714.16
2022-03-11,3699.73
2022-03-14,3752.33
2022-03-15,3728.75
2022-03-16,3744.94
2022-03-17,3840.02
2022-03-18,3853.13
2022-03-21,3911.79
2022-03-22,3907.95
2022-03-23,3907.3
2022-03-24,3905.81
2022-03-25,3907.05
2022-03-28,3890.07
2022-03-29,3897.58
2022-03-30,3912.11
2022-03-31,3927.93
2022-04-01,3982.7
2022-04-02,3395.75
2022-04-03,3614.19
2022-04-04,4109.07
2022-04-05,
2022-04-06,4125.96
2022-04-07,4104.03
2022-04-08,4596.8
2022-04-10,5562.24
2022-04-11,4228.29
2022-04-12,4254.58
2022-04-13,4276.45
2022-04-14,4297.17
2022-04-15,4324.33
2022-04-18,4344.55
2022-04-19,4368.94
2022-04-20,4371.89
2022-04-21,4409.58
2022-04-22,4255.73
2022-04-25,4242.13
2022-04-26,4119.86
2022-04-27,4180.55
2022-04-28,4134.8
2022-04-29,4179.23
2022-05-01,3657.45
2022-05-02,
2022-05-03,
2022-05-04,4133.3
2022-05-05,4280.99
2022-05-06,4296.44
2022-05-07,4043.26
2022-05-08,4587.43
2022-05-09,4319.41
2022-05-10,5601.64
2022-05-11,4316.94
2022-05-12,4192.22
2022-05-13,4260.55
2022-05-16,4215.03
2022-05-17,4214.09
2022-05-18,4194.13
2022-05-19,
2022-05-20,4126.79
2022-05-23,4141.11
2022-05-24,4153.68
2022-05-25,4215.3
2022-05-26,4275.3
2022-05-27,4273.75
2022-05-30,4409.96
2022-05-31,4449.77
2022-06-01,3648.74
2022-06-02,4556.06
2022-06-03,4581.52
2022-06-04,4125.96
2022-06-05,4296.44
2022-06-06,4642.5
2022-06-07,4082.35
2022-06-08,4474.06
2022-06-09,4510.41
2022-06-10,4461.48
2022-06-12,8340.06
2022-06-13,4363.77
2022-06-14,4355.93
2022-06-15,4372.0
2022-06-16,4303.29
2022-06-17,4350.11
2022-06-20,4320.16
2022-06-21,4390.52
2022-06-22,4365.2
2022-06-23,4332.01
2022-06-24,4353.94
2022-06-27,4341.74
2022-06-28,4269.33
2022-06-29,4122.51
2022-06-30,4129.29
2022-07-01,4178.63
2022-07-02,3512.28
2022-07-03,3636.94
2022-07-04,4149.91
2022-07-05,4043.26
2022-07-06,4082.35
2022-07-07,4096.09
2022-07-08,4123.58
2022-07-09,5186.5
2022-07-10,5763.49
2022-07-11,
2022-07-12,
2022-07-13,4066.98
2022-07-14,4030.12
2022-07-15,
2022-07-18,4158.04
2022-07-19,4218.03
2022-07-20,4278.89
2022-07-21,4248.12
2022-07-22,4253.54
2022-07-25,4307.74
2022-07-26,4293.96
2022-07-27,4277.87
2022-07-28,4305.75
2022-07-29,4402.59
2022-08-01,4488.01
2022-08-02,3530.55
2022-08-03,4531.08
2022-08-04,4182.27
2022-08-05,4587.43
2022-08-06,4474.06
2022-08-07,4123.58
2022-08-08,4670.83
2022-08-09,5219.22
2022-08-10,4693.54
2022-08-11,4704.46
2022-08-12,7992.67
2022-08-15,4691.93
2022-08-16,4737.09
2022-08-17,4765.47
2022-08-18,4885.27
2022-08-19,4918.6
2022-08-22,4944.78
2022-08-23,4985.81
2022-08-24,4900.05
2022-08-25,4967.06
2022-08-26,4998.97
2022-08-29,5052.07
2022-08-30,
2022-08-31,5068.49
2022-09-01,4979.54
2022-09-02,3608.52
2022-09-03,3683.84
2022-09-05,5172.6
2022-09-06,4510.41
2022-09-07,5186.5
2022-09-08,4660.69
2022-09-09,5288.53
2022-09-11,7087.16
2022-09-12,8238.99
2022-09-13,5096.38
2022-09-14,5235.35
2022-09-15,5194.75
2022-09-16,5267.06
2022-09-19,5063.28
2022-09-20,5161.89
2022-09-21,5158.62
2022-09-22,5273.65
2022-09-23,5288.08
2022-09-26,5286.99
2022-09-27,5272.23
2022-09-28,5213.55
2022-09-29,5121.32
2022-09-30,5178.48
2022-10-01,3690.29
2022-10-02,3600.98
2022-10-03,3714.16
2022-10-04,5562.24
2022-10-05,5601.64
2022-10-06,5695.31
2022-10-07,5763.49
2022-10-08,4693.54
2022-10-10,5793.13
2022-10-11,7233.32
2022-10-12,5702.37
2022-10-13,5735.07
2022-10-14,5830.77
2022-10-17,6023.0
2022-10-18,6030.29
2022-10-19,6046.34
2022-10-20,6101.39
2022-10-21,6209.46
2022-10-24,6347.6
2022-10-25,6285.9
2022-10-26,6341.9
2022-10-27,6321.75
2022-10-28,6313.19
2022-10-31,6481.18
2022-11-01,3706.2
2022-11-02,3613.01
2022-11-03,3699.73
2022-11-04,6943.72
2022-11-05,4316.94
2022-11-07,7096.61
2022-11-08,4704.46
2022-11-09,7087.16
2022-11-10,7233.32
2022-11-11,7266.45
2022-11-14,7550.1
2022-11-15,7737.87
2022-11-16,7857.27
2022-11-17,7578.14
2022-11-18,7521.17
2022-11-21,7528.44
2022-11-22,7946.16
2022-11-23,8053.93
2022-11-24,8068.77
2022-11-25,8086.73
2022-11-28,8149.96
2022-11-29,8259.23
2022-11-30,8284.49
2022-12-01,8432.51
2022-12-02,8332.5
2022-12-04,4254.58
2022-12-05,8269.59
2022-12-06,8340.06
2022-12-07,8022.12
2022-12-08,4715.31
2022-12-09,5390.18
2022-12-10,5702.37
2022-12-12,8530.44
2022-12-13,8651.86
2022-12-14,8324.0
2022-12-15,8456.99
2022-12-16,8498.03
2022-12-19,8647.85
2022-12-20,8764.53
2022-12-21,8873.56
2022-12-22,8934.61
2022-12-23,8927.38
2022-12-26,8995.2
2022-12-27,8819.17
2022-12-28,8636.63
2022-12-29,8822.11
2022-12-30,8904.28
2023-01-02,7750.18
2023-01-03,8928.95
2023-01-04,8810.52
2023-01-05,
2023-01-06,8551.57
2023-01-08,11359.74
2023-01-09,8331.27
2023-01-10,8049.95
2023-01-11,7690.75
2023-01-12,12883.23
2023-01-13,8232.08
2023-01-16,8561.16
2023-01-17,8689.16
2023-01-18,8843.53
2023-01-19,8867.89
2023-01-20,8942.42
2023-01-23,8763.41
2023-01-24,8686.76
2023-01-25,8581.81
2023-01-26,8521.1
2023-01-27,8495.78
2023-01-30,8365.72
2023-01-31,8125.17
2023-02-01,7750.18
2023-02-02,7806.58
2023-02-03,8731.76
2023-02-05,7247.03
2023-02-06,8025.74
2023-02-07,7391.78
2023-02-08,11432.36
2023-02-09,
2023-02-10,
2023-02-11,12378.52
2023-02-13,
2023-02-14,
2023-02-15,8106.59
2023-02-16,8337.67
2023-02-17,8452.61
2023-02-20,8794.59
2023-02-21,8909.77
2023-02-22,8607.37
2023-02-23,8585.86
2023-02-24,8628.1
2023-02-27,8748.65
2023-02-28,8805.29
2023-03-01,8928.95
2023-03-02,8731.76
2023-03-03,8747.62
2023-03-04,7944.33
2023-03-05,7128.01
2023-03-06,8921.83
2023-03-07,8935.76
2023-03-08,11407.31
2023-03-09,8949.84
2023-03-10,13919.98
2023-03-11,12456.54
2023-03-13,8784.94
2023-03-14,8572.88
2023-03-15,8450.95
2023-03-16,8620.84
2023-03-17,8501.1
2023-03-20,8183.77
2023-03-21,8106.71
2023-03-22,8234.96
2023-03-23,8316.04
2023-03-24,8309.72
2023-03-27,8236.5
2023-03-28,7939.73
2023-03-29,8100.39
2023-03-30,8055.1
2023-03-31,7909.97
2023-04-01,8810.52
2023-04-03,7944.33
2023-04-04,8104.52
2023-04-05,7181.69
2023-04-06,7992.75
2023-04-07,8039.04
2023-04-08,11623.8
2023-04-09,13116.19
2023-04-10,8258.27
2023-04-11,8306.58
2023-04-12,12942.84
2023-04-13,8305.88
2023-04-14,8250.83
2023-04-17,8209.48
2023-04-18,8117.05
2023-04-19,8151.45
2023-04-20,8097.49
2023-04-21,
2023-04-24,8136.18
2023-04-25,7951.77
2023-04-26,7749.09
2023-04-27,7740.78
2023-04-28,7488.37
2023-05-01,8211.86
2023-05-02,7247.03
2023-05-03,7128.01
2023-05-04,8033.46
2023-05-05,7014.28
2023-05-06,8739.18
2023-05-07,9674.24
2023-05-08,7133.97
2023-05-09,7030.81
2023-05-10,13804.76
2023-05-11,7417.27
2023-05-12,12871.67
2023-05-15,7084.88
2023-05-16,7407.17
2023-05-17,7600.65
2023-05-18,7363.78
2023-05-19,
2023-05-22,7386.48
2023-05-23,7431.48
2023-05-24,7389.77
2023-05-25,7347.17
2023-05-26,7556.98
2023-05-29,7902.08
2023-05-30,8130.89
2023-05-31,8101.24
2023-06-01,8551.57
2023-06-02,8025.74
2023-06-03,8921.83
2023-06-04,7992.75
2023-06-05,8739.18
2023-06-06,8802.04
2023-06-07,9013.45
2023-06-08,9001.61
2023-06-09,9080.93
2023-06-10,13795.07
2023-06-11,12726.12
2023-06-12,12412.29
2023-06-13,8702.57
2023-06-14,8520.76
2023-06-15,8730.97
2023-06-16,8688.68
2023-06-19,8358.48
2023-06-20,8307.76
2023-06-21,8224.77
2023-06-22,8590.46
2023-06-23,8824.72
2023-06-26,9091.07
2023-06-27,9180.95
2023-06-28,
2023-06-29,
2023-06-30,
2023-07-02,7391.78
2023-07-03,8935.76
2023-07-04,9511.86
2023-07-05,9674.24
2023-07-06,9013.45
2023-07-07,9955.67
2023-07-08,11617.43
2023-07-09,13415.35
2023-07-10,10103.51
2023-07-11,12684.45
2023-07-12,12669.52
2023-07-13,10113.29
2023-07-14,10203.78
2023-07-17,10411.49
2023-07-18,10036.43
2023-07-19,10272.67
2023-07-20,10466.66
2023-07-21,10555.98
2023-07-24,10655.1
2023-07-25,10507.47
2023-07-26,10762.12
2023-07-27,10903.35
2023-07-28,11068.89
2023-07-31,11369.06
2023-08-01,11359.74
2023-08-02,11432.36
2023-08-03,8865.05
2023-08-04,11623.8
2023-08-05,7133.97
2023-08-06,9001.61
2023-08-07,11617.43
2023-08-08,11531.13
2023-08-09,11656.17
2023-08-10,11269.31
2023-08-11,12678.55
2023-08-12,12592.22
2023-08-14,11837.28
2023-08-15,11794.82
2023-08-16,11891.32
2023-08-17,12093.11
2023-08-18,11878.29
2023-08-21,12443.09
2023-08-22,12503.25
2023-08-23,12241.49
2023-08-24,11841.22
2023-08-25,12189.22
2023-08-28,12551.72
2023-08-29,12513.78
2023-08-30,
2023-08-31,12798.58
2023-09-01,8331.27
2023-09-02,
2023-09-03,8949.84
2023-09-04,13116.19
2023-09-05,7030.81
2023-09-06,13196.79
2023-09-07,13415.35
2023-09-08,11656.17
2023-09-10,13350.2
2023-09-11,12668.82
2023-09-12,13201.71
2023-09-13,12927.44
2023-09-14,13047.72
2023-09-15,12951.4
2023-09-18,12421.54
2023-09-19,12660.59
2023-09-20,12468.49
2023-09-21,12949.82
2023-09-22,13165.39
2023-09-25,13708.5
2023-09-26,13706.03
2023-09-27,13627.14
2023-09-28,13502.01
2023-09-29,13614.47
2023-10-01,8049.95
2023-10-02,13718.76
2023-10-03,8785.3
2023-10-04,13637.05
2023-10-05,6960.05
2023-10-06,13795.07
2023-10-07,10103.51
2023-10-08,11269.31
2023-10-09,13350.2
2023-10-10,13764.46
2023-10-11,12623.13
2023-10-12,13501.48
2023-10-13,13275.29
2023-10-16,12849.08
2023-10-17,13205.17
2023-10-18,12745.42
2023-10-19,12559.01
2023-10-20,12129.59
2023-10-23,12575.19
2023-10-24,12963.77
2023-10-25,12009.42
2023-10-26,12425.97
2023-10-27,12495.26
2023-10-30,12598.75
2023-10-31,12225.7
2023-11-01,12204.69
2023-11-02,12378.52
2023-11-03,12456.54
2023-11-04,8306.58
2023-11-05,7417.27
2023-11-06,12726.12
2023-11-07,12684.45
2023-11-08,12678.55
2023-11-09,12668.82
2023-11-10,12623.13
2023-11-12,12238.65
2023-11-13,12275.42
2023-11-14,12450.65
2023-11-15,12438.49
2023-11-16,12521.77
2023-11-17,12599.39
2023-11-20,12803.47
2023-11-21,12889.66
2023-11-22,12877.13
2023-11-23,12651.16
2023-11-24,12742.56
2023-11-27,12940.43
2023-11-28,12988.08
2023-11-29,12883.99
2023-11-30,12827.84
2023-12-01,12883.23
2023-12-04,12942.84
2023-12-05,7320.81
2023-12-06,12412.29
2023-12-07,10167.59
2023-12-08,12592.22
2023-12-09,13201.71
2023-12-10,13501.48
2023-12-11,12238.65
2023-12-12,12161.45
2023-12-13,11733.84
2023-12-14,12059.77
2023-12-15,12336.37
2023-12-18,11953.57
2023-12-19,11956.62
2023-12-20,11753.46
2023-12-21,11883.23
2023-12-22,11513.23
2023-12-25,10986.29
2023-12-26,11079.07
2023-12-27,11119.12
2023-12-28,11342.01
2023-12-29,11531.87
2024-01-01,
2024-01-02,13166.77
2024-01-03,11470.99
2024-01-04,11632.4
2024-01-05,11732.33
2024-01-07,13917.21
2024-01-08,11794.55
2024-01-09,11562.41
2024-01-10,11695.53
2024-01-11,12125.36
2024-01-12,11775.09
2024-01-15,11904.73
2024-01-16,11962.48
2024-01-17,11878.77
2024-01-18,11905.23
2024-01-19,11940.02
2024-01-22,12018.92
2024-01-23,11989.4
2024-01-24,12117.07
2024-01-25,12373.83
2024-01-26,12592.02
2024-01-29,12778.96
2024-01-30,12838.34
2024-01-31,12891.89
2024-02-01,11825.03
2024-02-02,13179.71
2024-02-04,13427.96
2024-02-05,13364.28
2024-02-06,13517.23
2024-02-07,14032.33
2024-02-08,14291.91
2024-02-09,13547.59
2024-02-10,12069.83
2024-02-12,12855.31
2024-02-13,13956.73
2024-02-14,14104.51
2024-02-15,14417.2
2024-02-16,14510.59
2024-02-19,14412.21
2024-02-20,14555.48
2024-02-21,14393.22
2024-02-22,14529.59
2024-02-23,14473.01
2024-02-26,14467.16
2024-02-27,14299.39
2024-02-28,14207.11
2024-02-29,14417.36
2024-03-01,14409.35
2024-03-04,14197.6
2024-03-05,15046.84
2024-03-06,14281.58
2024-03-07,14416.11
2024-03-08,14468.29
2024-03-09,13412.19
2024-03-10,11954.61
2024-03-11,14363.46
2024-03-12,12955.11
2024-03-13,14016.45
2024-03-14,13989.61
2024-03-15,13880.73
2024-03-18,13597.53
2024-03-19,13881.95
2024-03-20,13938.89
2024-03-21,14023.36
2024-03-22,13954.05
2024-03-25,13799.72
2024-03-26,13475.52
2024-03-27,13503.41
2024-03-28,13774.51
2024-03-29,13946.14
2024-04-01,13712.57
2024-04-02,13427.96
2024-04-03,14197.6
2024-04-04,13229.27
2024-04-05,13888.48
2024-04-06,14178.81
2024-04-07,14540.66
2024-04-08,14295.41
2024-04-09,13290.42
2024-04-10,12155.88
2024-04-11,11851.33
2024-04-12,13065.4
2024-04-15,14281.34
2024-04-16,14137.69
2024-04-17,14101.04
2024-04-18,14144.34
2024-04-19,14280.56
2024-04-22,14340.91
2024-04-23,
2024-04-24,14300.09
2024-04-25,14345.09
2024-04-26,14516.6
2024-04-29,14671.63
2024-04-30,14644.9
2024-05-01,
2024-05-02,14985.56
2024-05-03,15046.84
2024-05-04,13888.48
2024-05-06,15071.16
2024-05-07,14573.13
2024-05-08,13365.84
2024-05-09,14884.39
2024-05-10,14824.69
2024-05-11,11812.46
2024-05-12,13144.96
2024-05-13,14505.13
2024-05-14,14607.94
2024-05-15,14530.86
2024-05-16,14769.6
2024-05-17,15039.81
2024-05-20,15171.7
2024-05-21,15063.67
2024-05-22,15180.15
2024-05-23,15045.01
2024-05-24,14910.43
2024-05-27,14763.85
2024-05-28,14703.17
2024-05-29,14419.06
2024-05-30,14344.15
2024-05-31,14204.45
2024-06-02,13517.23
2024-06-03,13995.58
2024-06-04,14178.81
2024-06-05,14069.78
2024-06-06,14042.24
2024-06-07,13862.93
2024-06-08,13452.07
2024-06-09,13182.19
2024-06-10,13653.88
2024-06-11,12070.31
2024-06-12,13655.08
2024-06-13,13972.35
2024-06-14,14150.32
2024-06-17,
2024-06-18,
2024-06-19,
2024-06-20,14483.47
2024-06-21,14476.73
2024-06-24,14469.19
2024-06-25,14428.54
2024-06-26,14112.17
2024-06-27,14364.3
2024-06-28,14361.62
2024-07-01,13917.21
2024-07-02,14032.33
2024-07-03,14416.11
2024-07-04,14540.66
2024-07-05,14573.13
2024-07-06,13862.93
2024-07-08,14535.21
2024-07-09,14458.65
2024-07-10,12138.07
2024-07-11,12161.32
2024-07-12,14737.87
2024-07-15,
2024-07-16,14825.65
2024-07-17,14832.92
2024-07-18,14817.75
2024-07-19,14814.83
2024-07-22,14945.25
2024-07-23,14924.33
2024-07-24,14871.57
2024-07-25,14729.99
2024-07-26,14772.73
2024-07-29,14562.09
2024-07-30,14578.63
2024-07-31,14455.18
2024-08-01,14611.93
2024-08-02,14291.91
2024-08-03,14468.29
2024-08-04,14295.41
2024-08-05,14901.18
2024-08-06,13452.07
2024-08-07,14535.21
2024-08-08,13840.46
2024-08-09,13630.44
2024-08-10,12062.1
2024-08-11,12387.2
2024-08-12,13395.67
2024-08-13,13474.1
2024-08-14,13387.86
2024-08-15,13617.36
2024-08-16,13444.88
2024-08-19,13667.7
2024-08-20,13569.71
2024-08-21,13499.17
2024-08-22,13490.4
2024-08-23,13174.18
2024-08-26,12932.14
2024-08-27,13081.6
2024-08-28,13118.25
2024-08-29,13308.57
2024-08-30,
2024-09-01,11562.41
2024-09-02,13547.59
2024-09-03,13412.19
2024-09-04,13290.42
2024-09-05,13336.91
2024-09-06,13182.19
2024-09-07,14458.65
2024-09-08,13630.44
2024-09-09,13177.44
2024-09-10,13045.36
2024-09-11,12702.34
2024-09-12,12748.98
2024-09-13,13122.02
2024-09-16,13060.4
2024-09-17,13156.08
2024-09-18,13038.28
2024-09-19,13277.14
2024-09-20,13248.15
2024-09-23,13124.16
2024-09-24,13169.64
2024-09-25,12989.32
2024-09-26,12972.52
2024-09-27,12919.61
2024-09-30,12818.86
2024-10-01,11695.53
2024-10-02,12069.83
2024-10-03,11954.61
2024-10-04,12155.88
2024-10-05,14824.69
2024-10-06,13653.88
2024-10-07,12138.07
2024-10-08,12062.1
2024-10-09,12137.65
2024-10-10,12023.66
2024-10-11,11888.03
2024-10-12,13399.0
2024-10-14,11584.2
2024-10-15,11757.16
2024-10-16,11873.26
2024-10-17,12042.14
2024-10-18,11896.11
2024-10-21,11775.19
2024-10-22,11946.28
2024-10-23,11790.87
2024-10-24,11996.26
2024-10-25,12062.77
2024-10-28,12150.99
2024-10-29,
2024-10-30,12187.57
2024-10-31,12098.05
2024-11-01,12125.36
2024-11-03,14363.46
2024-11-04,
2024-11-05,11812.46
2024-11-06,12070.31
2024-11-07,14709.54
2024-11-08,12387.2
2024-11-09,12702.34
2024-11-10,11888.03
2024-11-11,12432.18
2024-11-12,12308.55
2024-11-13,12336.44
2024-11-14,12502.83
2024-11-15,12471.46
2024-11-18,12521.69
2024-11-19,12323.19
2024-11-20,12052.19
2024-11-21,12404.92
2024-11-22,12617.73
2024-11-25,12773.37
2024-11-26,12761.68
2024-11-27,12706.85
2024-11-28,12693.23
2024-11-29,12786.9
2024-12-01,11775.09
2024-12-02,12855.31
2024-12-03,12955.11
2024-12-04,
2024-12-05,13144.96
2024-12-06,13655.08
2024-12-07,14737.87
2024-12-08,13395.67
2024-12-09,12748.98
2024-12-10,13399.0
2024-12-11,13312.95
2024-12-12,13323.5
2024-12-13,13469.5
2024-12-16,13350.11
2024-12-17,13291.06
2024-12-18,13110.58
2024-12-19,12990.19
2024-12-20,12958.72
2024-12-23,12850.56
2024-12-24,12900.23
2024-12-25,13051.86
2024-12-26,13076.93
2024-12-27,13192.59
2024-12-30,13063.31
2024-12-31,13054.23
2025-01-01,
2025-01-02,13110.31
2025-01-03,13247.32
2025-01-04,
2025-01-05,
2025-01-06,13266.66
2025-01-07,13127.17
2025-01-08,13725.53
2025-01-09,14746.91
2025-01-10,14415.42
2025-01-13,12757.85
2025-01-14,12738.47
2025-01-15,12772.98
2025-01-16,12954.88
2025-01-17,12950.16
2025-01-20,12967.05
2025-01-21,12852.72
2025-01-22,12875.16
2025-01-23,12971.55
2025-01-24,13025.7
2025-01-27,12854.07
2025-01-28,12843.98
2025-01-29,12690.53
2025-01-30,12758.37
2025-01-31,12646.17
2025-02-01,13110.31
2025-02-03,12408.53
2025-02-04,12461.66
2025-02-05,12327.58
2025-02-06,12516.98
2025-02-07,12694.86
2025-02-09,14308.18
2025-02-10,12607.38
2025-02-11,12602.39
2025-02-12,12458.69
2025-02-13,12508.62
2025-02-14,12507.54
2025-02-17,12461.56
2025-02-18,12489.11
2025-02-19,12303.0
2025-02-20,12380.67
2025-02-21,12117.22
2025-02-24,12151.18
2025-02-25,11954.49
2025-02-26,11991.49
2025-02-27,12173.02
2025-02-28,12141.8
2025-03-01,13247.32
2025-03-02,12408.53
2025-03-03,12198.28
2025-03-04,12050.01
2025-03-05,12383.56
2025-03-06,11943.76
2025-03-07,13007.43
2025-03-09,14275.29
2025-03-10,13039.21
2025-03-11,13182.86
2025-03-12,13290.16
2025-03-13,13456.81
2025-03-14,13645.84
2025-03-17,13705.23
2025-03-18,13681.09
2025-03-19,12610.53
2025-03-20,12800.01
2025-03-21,11919.87
2025-03-24,12144.83
2025-03-25,12608.64
2025-03-26,12614.01
2025-03-27,12635.75
2025-03-28,12766.88
2025-03-31,
2025-04-01,
2025-04-02,12461.66
2025-04-03,12050.01
2025-04-04,12451.71
2025-04-06,12236.69
2025-04-07,12388.36
2025-04-08,12501.97
2025-04-09,12255.32
2025-04-10,12404.11
2025-04-11,12427.84
2025-04-14,12609.41
2025-04-15,12565.71
2025-04-16,12289.79
2025-04-17,12424.59
2025-04-18,12418.94
2025-04-21,12422.18
2025-04-22,12358.51
2025-04-23,
2025-04-24,12538.54
2025-04-25,12621.35
2025-04-28,12473.57
2025-04-29,12419.77
2025-04-30,12218.67
2025-05-01,
2025-05-02,12345.21
2025-05-03,12383.56
2025-05-05,12311.55
2025-05-06,12226.95
2025-05-07,12089.28
2025-05-08,12393.46
2025-05-09,14188.74
2025-05-12,12892.63
2025-05-13,12890.68
2025-05-14,12906.03
2025-05-15,12711.09
2025-05-16,12796.52
2025-05-19,
2025-05-20,12613.95
2025-05-21,12470.74
2025-05-22,12477.35
2025-05-23,12351.27
2025-05-26,12313.1
2025-05-27,12106.04
2025-05-28,11981.94
2025-05-29,11943.46
2025-05-30,11775.53
2025-06-01,13266.66
2025-06-02,12516.98
2025-06-03,12820.36
2025-06-04,12236.69
2025-06-05,12306.14
2025-06-06,
2025-06-08,13979.53
2025-06-09,
2025-06-10,12372.18
2025-06-11,12404.89
2025-06-12,12210.11
2025-06-13,11915.27
2025-06-16,12002.77
2025-06-17,12056.84
2025-06-18,11926.43
2025-06-19,11872.12
2025-06-20,11991.89
2025-06-23,11872.68
2025-06-24,12074.58
2025-06-25,12018.13
2025-06-26,11949.07
2025-06-27,11971.84
2025-06-30,12377.28
2025-07-01,12573.45
2025-07-02,12699.94
2025-07-03,13007.43
2025-07-04,12388.36
2025-07-05,12089.28
2025-07-07,12717.76
2025-07-08,14014.26
2025-07-09,12721.25
2025-07-10,12969.68
2025-07-11,13011.04
2025-07-14,12936.71
2025-07-15,
2025-07-16,12815.83
2025-07-17,13069.83
2025-07-18,13116.26
2025-07-21,13429.82
2025-07-22,13485.97
2025-07-23,13454.42
2025-07-24,13588.9
2025-07-25,13524.47
2025-07-28,13440.85
2025-07-29,13340.62
2025-07-30,13508.46
2025-07-31,13670.11
2025-08-01,13725.53
2025-08-04,13836.53
2025-08-05,12393.46
2025-08-06,13979.53
2025-08-07,14014.26
2025-08-08,14008.06
2025-08-09,13866.51
2025-08-10,13888.18
2025-08-11,14080.64
2025-08-12,13921.39
2025-08-13,13991.34
2025-08-14,13914.42
2025-08-15,14070.41
2025-08-18,14250.89
2025-08-19,14240.86
2025-08-20,14355.86
2025-08-21,14616.16
2025-08-22,14746.58
2025-08-25,14985.11
2025-08-26,14956.31
2025-08-27,14713.19
2025-08-28,14764.48
2025-08-29,14695.46
2025-09-01,14746.91
2025-09-02,14308.18
2025-09-03,14275.29
2025-09-04,14365.38
2025-09-05,12499.98
2025-09-06,
2025-09-07,12721.25
2025-09-08,13866.51
2025-09-09,13904.99
2025-09-10,13959.71
2025-09-11,13737.87
2025-09-12,13654.54
2025-09-15,14402.38
2025-09-16,14730.35
2025-09-17,14715.66
2025-09-18,14651.6
2025-09-19,14899.04
2025-09-22,15061.45
2025-09-23,14973.09
2025-09-24,14967.07
2025-09-25,15049.6
2025-09-26,14683.58
2025-09-29,14415.59
2025-09-30,14305.76
2025-10-01,14415.42
2025-10-02,12607.38
2025-10-03,13039.21
2025-10-04,12404.11
2025-10-06,12372.18
2025-10-07,12969.68
2025-10-08,13888.18
2025-10-09,13923.82
2025-10-10,13937.7
2025-10-13,13606.63
2025-10-14,13369.1
2025-10-15,13673.52
2025-10-16,13489.67
2025-11-02,12602.39
2025-11-03,13182.86
2025-11-04,12427.84
2025-11-06,12404.89
2025-11-07,13011.04
2025-11-08,14080.64
2025-11-09,13737.87
2025-12-02,12458.69
2025-12-03,13290.16
2025-12-05,12892.63
2025-12-06,12210.11
2025-12-08,13921.39
2025-12-09,13654.54
