Tarih,TP_MK_F_HIZMET
2022-01-14,1496.16
2022-01-17,1517.46
2022-01-18,1449.7
2022-01-19,1480.95
2022-01-20,1472.29
2022-01-21,1473.9
2022-01-24,1420.91
2022-01-25,1445.55
2022-01-26,1456.05
2022-01-27,1503.26
2022-01-28,1491.57
2022-01-31,1507.49
2022-02-01,1505.36
2022-02-02,1485.26
2022-02-03,1467.31
2022-02-04,1460.25
2022-02-05,
2022-02-06,1869.28
2022-02-07,1494.0
2022-02-08,1492.24
2022-02-09,1512.86
2022-02-10,1519.28
2022-02-11,3556.2
2022-02-12,4284.53
2022-02-14,1496.13
2022-02-15,1531.33
2022-02-16,1528.43
2022-02-17,1500.3
2022-02-18,1527.54
2022-02-21,1527.5
2022-02-22,1520.34
2022-02-23,1507.79
2022-02-24,1393.68
2022-02-25,1449.9
2022-02-28,1432.45
2022-03-01,1389.68
2022-03-02,1467.31
2022-03-03,1474.77
2022-03-04,1447.12
2022-03-05,
2022-03-06,1868.91
2022-03-07,1456.07
2022-03-08,1454.17
2022-03-09,1483.56
2022-03-10,1478.19
2022-03-11,1500.16
2022-03-14,1517.81
2022-03-15,1513.69
2022-03-16,1522.02
2022-03-17,1541.53
2022-03-18,1560.33
2022-03-21,1571.05
2022-03-22,1593.08
2022-03-23,1593.09
2022-03-24,1589.91
2022-03-25,1595.91
2022-03-28,1603.41
2022-03-29,1637.08
2022-03-30,1658.97
2022-03-31,1665.68
2022-04-01,1665.35
2022-04-02,1460.25
2022-04-03,1447.12
2022-04-04,1674.82
2022-04-05,
2022-04-06,1680.26
2022-04-07,1849.63
2022-04-08,2128.54
2022-04-10,2891.96
2022-04-11,1733.93
2022-04-12,1747.95
2022-04-13,1750.97
2022-04-14,1763.27
2022-04-15,1777.77
2022-04-18,1782.44
2022-04-19,1802.94
2022-04-20,1815.67
2022-04-21,1842.08
2022-04-22,1801.84
2022-04-25,1805.58
2022-04-26,1771.1
2022-04-27,1792.16
2022-04-28,1784.55
2022-04-29,1771.24
2022-05-01,1462.31
2022-05-02,
2022-05-03,
2022-05-04,1687.59
2022-05-05,1791.92
2022-05-06,1769.64
2022-05-07,1828.53
2022-05-08,2163.02
2022-05-09,1773.07
2022-05-10,2933.68
2022-05-11,1746.82
2022-05-12,1720.35
2022-05-13,1734.0
2022-05-16,1729.11
2022-05-17,1734.87
2022-05-18,1725.44
2022-05-19,
2022-05-20,1711.46
2022-05-23,1717.55
2022-05-24,1698.73
2022-05-25,1715.96
2022-05-26,1755.55
2022-05-27,1755.16
2022-05-30,1821.85
2022-05-31,1823.77
2022-06-01,1460.93
2022-06-02,1869.28
2022-06-03,1868.91
2022-06-04,1680.26
2022-06-05,1769.64
2022-06-06,1887.76
2022-06-07,1873.96
2022-06-08,1821.17
2022-06-09,1848.83
2022-06-10,1834.84
2022-06-12,4359.79
2022-06-13,1817.64
2022-06-14,1840.45
2022-06-15,1863.5
2022-06-16,1838.02
2022-06-17,1867.39
2022-06-20,1893.89
2022-06-21,1913.79
2022-06-22,1928.53
2022-06-23,1916.2
2022-06-24,1920.32
2022-06-27,1905.56
2022-06-28,1884.01
2022-06-29,1829.9
2022-06-30,1819.99
2022-07-01,1867.3
2022-07-02,1494.0
2022-07-03,1456.07
2022-07-04,1702.55
2022-07-05,1828.53
2022-07-06,1873.96
2022-07-07,1903.9
2022-07-08,1918.13
2022-07-09,2618.25
2022-07-10,2965.96
2022-07-11,
2022-07-12,
2022-07-13,1938.1
2022-07-14,1911.8
2022-07-15,
2022-07-18,1951.95
2022-07-19,1994.28
2022-07-20,2002.77
2022-07-21,1986.15
2022-07-22,1975.33
2022-07-25,1986.4
2022-07-26,1989.64
2022-07-27,2010.23
2022-07-28,2010.16
2022-07-29,2034.78
2022-08-01,2080.28
2022-08-02,1492.24
2022-08-03,2112.44
2022-08-04,1715.92
2022-08-05,2163.02
2022-08-06,1821.17
2022-08-07,1918.13
2022-08-08,2209.5
2022-08-09,2637.27
2022-08-10,2251.83
2022-08-11,2301.48
2022-08-12,4264.6
2022-08-15,2308.91
2022-08-16,2356.64
2022-08-17,2391.96
2022-08-18,2378.49
2022-08-19,2381.11
2022-08-22,2428.16
2022-08-23,2453.03
2022-08-24,2451.3
2022-08-25,2487.64
2022-08-26,2486.29
2022-08-29,2498.74
2022-08-30,
2022-08-31,2508.95
2022-09-01,2503.5
2022-09-02,1512.86
2022-09-03,1483.56
2022-09-05,2605.74
2022-09-06,1848.83
2022-09-07,2618.25
2022-09-08,2212.09
2022-09-09,2648.54
2022-09-11,3831.08
2022-09-12,4406.11
2022-09-13,2576.92
2022-09-14,2661.43
2022-09-15,2634.05
2022-09-16,2677.57
2022-09-19,2582.46
2022-09-20,2637.28
2022-09-21,2626.13
2022-09-22,2663.87
2022-09-23,2689.75
2022-09-26,2682.29
2022-09-27,2700.25
2022-09-28,2651.41
2022-09-29,2616.01
2022-09-30,2670.01
2022-10-01,1489.09
2022-10-02,1519.28
2022-10-03,1478.19
2022-10-04,2891.96
2022-10-05,2933.68
2022-10-06,2965.79
2022-10-07,2965.96
2022-10-08,2251.83
2022-10-10,3007.88
2022-10-11,3894.46
2022-10-12,2983.03
2022-10-13,3034.07
2022-10-14,3101.09
2022-10-17,3291.0
2022-10-18,3272.45
2022-10-19,3305.94
2022-10-20,3342.21
2022-10-21,3368.43
2022-10-24,3398.95
2022-10-25,3384.91
2022-10-26,3384.31
2022-10-27,3389.39
2022-10-28,3337.83
2022-10-31,3423.53
2022-11-01,1483.41
2022-11-02,1530.43
2022-11-03,1500.16
2022-11-04,3660.59
2022-11-05,1746.82
2022-11-07,3715.11
2022-11-08,2301.48
2022-11-09,3831.08
2022-11-10,3894.46
2022-11-11,3918.28
2022-11-14,3997.2
2022-11-15,4018.71
2022-11-16,3938.4
2022-11-17,3865.27
2022-11-18,3873.15
2022-11-21,3931.27
2022-11-22,4089.42
2022-11-23,4112.17
2022-11-24,4145.1
2022-11-25,4141.28
2022-11-28,4170.82
2022-11-29,4226.86
2022-11-30,4236.0
2022-12-01,4313.7
2022-12-02,4284.53
2022-12-04,1747.95
2022-12-05,4346.0
2022-12-06,4359.79
2022-12-07,4242.56
2022-12-08,2301.32
2022-12-09,2704.0
2022-12-10,2983.03
2022-12-12,4555.49
2022-12-13,4589.07
2022-12-14,4411.82
2022-12-15,4498.12
2022-12-16,4501.69
2022-12-19,4573.88
2022-12-20,4631.81
2022-12-21,4620.94
2022-12-22,4624.33
2022-12-23,4645.63
2022-12-26,4677.22
2022-12-27,4645.27
2022-12-28,4556.75
2022-12-29,4676.13
2022-12-30,4684.55
2023-01-02,4043.38
2023-01-03,4349.95
2023-01-04,4668.04
2023-01-05,
2023-01-06,4529.69
2023-01-08,6491.05
2023-01-09,4415.51
2023-01-10,4263.78
2023-01-11,4027.57
2023-01-12,7477.44
2023-01-13,4203.32
2023-01-16,4401.18
2023-01-17,4509.98
2023-01-18,4571.97
2023-01-19,4613.53
2023-01-20,4619.45
2023-01-23,4562.81
2023-01-24,4544.76
2023-01-25,4534.39
2023-01-26,4515.85
2023-01-27,4452.72
2023-01-30,4366.73
2023-01-31,4243.98
2023-02-01,4043.38
2023-02-02,4049.12
2023-02-03,4329.61
2023-02-05,3956.01
2023-02-06,4207.79
2023-02-07,3834.72
2023-02-08,6606.97
2023-02-09,
2023-02-10,
2023-02-11,7101.35
2023-02-13,
2023-02-14,
2023-02-15,4195.14
2023-02-16,4099.46
2023-02-17,4079.75
2023-02-20,4113.71
2023-02-21,4093.29
2023-02-22,4102.08
2023-02-23,4165.31
2023-02-24,4118.79
2023-02-27,4222.61
2023-02-28,4276.77
2023-03-01,4349.95
2023-03-02,4329.61
2023-03-03,4247.73
2023-03-04,4028.49
2023-03-05,3921.27
2023-03-06,4349.63
2023-03-07,4357.55
2023-03-08,6653.61
2023-03-09,4373.43
2023-03-10,7837.2
2023-03-11,7143.74
2023-03-13,4333.17
2023-03-14,4242.11
2023-03-15,4159.81
2023-03-16,4271.43
2023-03-17,4250.57
2023-03-20,4147.53
2023-03-21,4086.34
2023-03-22,4144.4
2023-03-23,4188.79
2023-03-24,4189.75
2023-03-27,4188.12
2023-03-28,4043.94
2023-03-29,4106.71
2023-03-30,4088.26
2023-03-31,4017.28
2023-04-01,4668.04
2023-04-03,4028.49
2023-04-04,4173.61
2023-04-05,3922.03
2023-04-06,4188.35
2023-04-07,4195.86
2023-04-08,6800.97
2023-04-09,7617.45
2023-04-10,4352.3
2023-04-11,4355.69
2023-04-12,7489.37
2023-04-13,4390.88
2023-04-14,4381.94
2023-04-17,4335.82
2023-04-18,4315.49
2023-04-19,4339.4
2023-04-20,4330.51
2023-04-21,
2023-04-24,4341.49
2023-04-25,4214.57
2023-04-26,4149.68
2023-04-27,4185.2
2023-04-28,4072.72
2023-05-01,4331.35
2023-05-02,3956.01
2023-05-03,3921.27
2023-05-04,4164.41
2023-05-05,3876.96
2023-05-06,4550.11
2023-05-07,5405.8
2023-05-08,3998.1
2023-05-09,3941.8
2023-05-10,7836.32
2023-05-11,4118.13
2023-05-12,7474.83
2023-05-15,3817.5
2023-05-16,3947.3
2023-05-17,4022.25
2023-05-18,3903.57
2023-05-19,
2023-05-22,3877.57
2023-05-23,3867.65
2023-05-24,3841.63
2023-05-25,3846.4
2023-05-26,3973.82
2023-05-29,4116.53
2023-05-30,4201.96
2023-05-31,4184.93
2023-06-01,4529.69
2023-06-02,4207.79
2023-06-03,4349.63
2023-06-04,4188.35
2023-06-05,4550.11
2023-06-06,4539.82
2023-06-07,4662.33
2023-06-08,4648.43
2023-06-09,4764.6
2023-06-10,7838.99
2023-06-11,7290.18
2023-06-12,7290.04
2023-06-13,4727.05
2023-06-14,4700.63
2023-06-15,4781.47
2023-06-16,4801.49
2023-06-19,4649.07
2023-06-20,4567.83
2023-06-21,4500.36
2023-06-22,4710.19
2023-06-23,4819.86
2023-06-26,4962.4
2023-06-27,5024.35
2023-06-28,
2023-06-29,
2023-06-30,
2023-07-02,3834.72
2023-07-03,4357.55
2023-07-04,5258.15
2023-07-05,5405.8
2023-07-06,4662.33
2023-07-07,5484.21
2023-07-08,6981.79
2023-07-09,7629.46
2023-07-10,5592.94
2023-07-11,7338.5
2023-07-12,7449.19
2023-07-13,5561.36
2023-07-14,5634.54
2023-07-17,5837.98
2023-07-18,5746.65
2023-07-19,5946.57
2023-07-20,6060.55
2023-07-21,6136.31
2023-07-24,6181.11
2023-07-25,5996.71
2023-07-26,6138.1
2023-07-27,6243.61
2023-07-28,6432.66
2023-07-31,6539.17
2023-08-01,6491.05
2023-08-02,6606.97
2023-08-03,4353.09
2023-08-04,6800.97
2023-08-05,3998.1
2023-08-06,4648.43
2023-08-07,6981.79
2023-08-08,6995.7
2023-08-09,7095.42
2023-08-10,6994.42
2023-08-11,7465.49
2023-08-12,7412.09
2023-08-14,7305.67
2023-08-15,7232.63
2023-08-16,7176.96
2023-08-17,7267.23
2023-08-18,7004.3
2023-08-21,7269.22
2023-08-22,7290.99
2023-08-23,7114.71
2023-08-24,6878.15
2023-08-25,7158.67
2023-08-28,7381.48
2023-08-29,7322.85
2023-08-30,
2023-08-31,7361.32
2023-09-01,4415.51
2023-09-02,
2023-09-03,4373.43
2023-09-04,7617.45
2023-09-05,3941.8
2023-09-06,7522.85
2023-09-07,7629.46
2023-09-08,7095.42
2023-09-10,7524.07
2023-09-11,7460.89
2023-09-12,7582.2
2023-09-13,7460.7
2023-09-14,7530.37
2023-09-15,7370.75
2023-09-18,7085.69
2023-09-19,7193.62
2023-09-20,7152.59
2023-09-21,7400.37
2023-09-22,7405.05
2023-09-25,7626.58
2023-09-26,7530.78
2023-09-27,7528.81
2023-09-28,7550.06
2023-09-29,7623.46
2023-10-01,4263.78
2023-10-02,7839.62
2023-10-03,4378.05
2023-10-04,7709.22
2023-10-05,3874.62
2023-10-06,7838.99
2023-10-07,5592.94
2023-10-08,6994.42
2023-10-09,7524.07
2023-10-10,7801.0
2023-10-11,7372.19
2023-10-12,7572.56
2023-10-13,7466.16
2023-10-16,7337.79
2023-10-17,7455.56
2023-10-18,7206.23
2023-10-19,7142.9
2023-10-20,6912.07
2023-10-23,7132.05
2023-10-24,7342.8
2023-10-25,6853.24
2023-10-26,7054.27
2023-10-27,7104.5
2023-10-30,7120.94
2023-10-31,6953.16
2023-11-01,6958.31
2023-11-02,7101.35
2023-11-03,7143.74
2023-11-04,4355.69
2023-11-05,4118.13
2023-11-06,7290.18
2023-11-07,7338.5
2023-11-08,7465.49
2023-11-09,7460.89
2023-11-10,7372.19
2023-11-12,7215.57
2023-11-13,7223.26
2023-11-14,7298.96
2023-11-15,7281.71
2023-11-16,7410.6
2023-11-17,7565.84
2023-11-20,7602.16
2023-11-21,7760.65
2023-11-22,7676.26
2023-11-23,7620.52
2023-11-24,7645.1
2023-11-27,7680.11
2023-11-28,7651.89
2023-11-29,7487.51
2023-11-30,7442.07
2023-12-01,7477.44
2023-12-04,7489.37
2023-12-05,4035.5
2023-12-06,7290.04
2023-12-07,5549.91
2023-12-08,7412.09
2023-12-09,7582.2
2023-12-10,7572.56
2023-12-11,7215.57
2023-12-12,7196.35
2023-12-13,6923.54
2023-12-14,7159.69
2023-12-15,7281.22
2023-12-18,7055.26
2023-12-19,6983.63
2023-12-20,6890.09
2023-12-21,7009.32
2023-12-22,6839.34
2023-12-25,6566.97
2023-12-26,6616.36
2023-12-27,6590.91
2023-12-28,6767.28
2023-12-29,6839.26
2024-01-01,
2024-01-02,8253.93
2024-01-03,6826.99
2024-01-04,6936.78
2024-01-05,7075.83
2024-01-07,9830.11
2024-01-08,7206.6
2024-01-09,7170.14
2024-01-10,7267.41
2024-01-11,8776.35
2024-01-12,7379.04
2024-01-15,7460.2
2024-01-16,7445.18
2024-01-17,7486.53
2024-01-18,7492.34
2024-01-19,7489.76
2024-01-22,7531.6
2024-01-23,7606.74
2024-01-24,7724.44
2024-01-25,7787.45
2024-01-26,7966.53
2024-01-29,8116.51
2024-01-30,8105.18
2024-01-31,8186.74
2024-02-01,7012.87
2024-02-02,8288.36
2024-02-04,8266.08
2024-02-05,8426.53
2024-02-06,8500.94
2024-02-07,9951.41
2024-02-08,10088.9
2024-02-09,9886.56
2024-02-10,8724.22
2024-02-12,9354.43
2024-02-13,8464.6
2024-02-14,8521.2
2024-02-15,8681.84
2024-02-16,8649.9
2024-02-19,8558.44
2024-02-20,8670.84
2024-02-21,8659.37
2024-02-22,8723.91
2024-02-23,8785.62
2024-02-26,8760.39
2024-02-27,8543.22
2024-02-28,8438.07
2024-02-29,8620.48
2024-03-01,8552.16
2024-03-04,8382.88
2024-03-05,9417.54
2024-03-06,9704.18
2024-03-07,8478.8
2024-03-08,8552.53
2024-03-09,9845.86
2024-03-10,8672.88
2024-03-11,8492.54
2024-03-12,9460.56
2024-03-13,8336.88
2024-03-14,8366.88
2024-03-15,8362.27
2024-03-18,8246.63
2024-03-19,8372.74
2024-03-20,8371.16
2024-03-21,8459.63
2024-03-22,8445.43
2024-03-25,8303.67
2024-03-26,8092.97
2024-03-27,8073.04
2024-03-28,8247.58
2024-03-29,8359.83
2024-04-01,8390.97
2024-04-02,8266.08
2024-04-03,8382.88
2024-04-04,8344.02
2024-04-05,8783.14
2024-04-06,9641.82
2024-04-07,10117.86
2024-04-08,8950.64
2024-04-09,9827.14
2024-04-10,8781.92
2024-04-11,8635.21
2024-04-12,9509.66
2024-04-15,8851.07
2024-04-16,8767.74
2024-04-17,8768.63
2024-04-18,8712.98
2024-04-19,8813.05
2024-04-22,8853.8
2024-04-23,
2024-04-24,8914.36
2024-04-25,9005.72
2024-04-26,9130.4
2024-04-29,9195.51
2024-04-30,9154.79
2024-05-01,
2024-05-02,9298.71
2024-05-03,9417.54
2024-05-04,8783.14
2024-05-06,9383.81
2024-05-07,10111.02
2024-05-08,9611.15
2024-05-09,9402.09
2024-05-10,9382.18
2024-05-11,8604.65
2024-05-12,9583.64
2024-05-13,9239.48
2024-05-14,9308.8
2024-05-15,9388.14
2024-05-16,9487.21
2024-05-17,9772.93
2024-05-20,9814.12
2024-05-21,9785.02
2024-05-22,9829.69
2024-05-23,9779.87
2024-05-24,9664.27
2024-05-27,9615.13
2024-05-28,9614.59
2024-05-29,9477.5
2024-05-30,9490.27
2024-05-31,9519.73
2024-06-02,8500.94
2024-06-03,8206.45
2024-06-04,9641.82
2024-06-05,9705.02
2024-06-06,9603.33
2024-06-07,9506.16
2024-06-08,9721.6
2024-06-09,9607.6
2024-06-10,9400.76
2024-06-11,8912.13
2024-06-12,9519.92
2024-06-13,9806.01
2024-06-14,9974.16
2024-06-17,
2024-06-18,
2024-06-19,
2024-06-20,10212.22
2024-06-21,10265.93
2024-06-24,10143.05
2024-06-25,10140.91
2024-06-26,9956.67
2024-06-27,10062.1
2024-06-28,10078.89
2024-07-01,9830.11
2024-07-02,9951.41
2024-07-03,8478.8
2024-07-04,10117.86
2024-07-05,10111.02
2024-07-06,9506.16
2024-07-08,10136.89
2024-07-09,10171.53
2024-07-10,8681.53
2024-07-11,9007.57
2024-07-12,10383.96
2024-07-15,
2024-07-16,10438.95
2024-07-17,10478.18
2024-07-18,10578.06
2024-07-19,10596.15
2024-07-22,10577.4
2024-07-23,10501.41
2024-07-24,10454.66
2024-07-25,10371.73
2024-07-26,10367.05
2024-07-29,10208.06
2024-07-30,10260.45
2024-07-31,10212.04
2024-08-01,10347.42
2024-08-02,10088.9
2024-08-03,8552.53
2024-08-04,8950.64
2024-08-05,9400.84
2024-08-06,9721.6
2024-08-07,10136.89
2024-08-08,9934.25
2024-08-09,9904.5
2024-08-10,8734.58
2024-08-11,9197.88
2024-08-12,9841.74
2024-08-13,9875.53
2024-08-14,9802.44
2024-08-15,9866.75
2024-08-16,9778.52
2024-08-19,9983.14
2024-08-20,9865.93
2024-08-21,9735.86
2024-08-22,9683.15
2024-08-23,9499.61
2024-08-26,9349.4
2024-08-27,9600.19
2024-08-28,9639.1
2024-08-29,9646.97
2024-08-30,
2024-09-01,7170.14
2024-09-02,9886.56
2024-09-03,9845.86
2024-09-04,9827.14
2024-09-05,9757.38
2024-09-06,9607.6
2024-09-07,10171.53
2024-09-08,9904.5
2024-09-09,9554.04
2024-09-10,9537.07
2024-09-11,9408.41
2024-09-12,9461.36
2024-09-13,9601.34
2024-09-16,9484.02
2024-09-17,9708.16
2024-09-18,9752.52
2024-09-19,9871.49
2024-09-20,9691.97
2024-09-23,9686.78
2024-09-24,9690.87
2024-09-25,9503.36
2024-09-26,9406.34
2024-09-27,9312.38
2024-09-30,9194.02
2024-10-01,7267.41
2024-10-02,8724.22
2024-10-03,8672.88
2024-10-04,8781.92
2024-10-05,9382.18
2024-10-06,9400.76
2024-10-07,8681.53
2024-10-08,8734.58
2024-10-09,8794.66
2024-10-10,8625.86
2024-10-11,8559.66
2024-10-12,9719.12
2024-10-14,8412.65
2024-10-15,8592.06
2024-10-16,8697.29
2024-10-17,8769.33
2024-10-18,8618.3
2024-10-21,8541.54
2024-10-22,8740.55
2024-10-23,8576.36
2024-10-24,8756.99
2024-10-25,8791.72
2024-10-28,8839.01
2024-10-29,
2024-10-30,8911.59
2024-10-31,8750.3
2024-11-01,8776.35
2024-11-03,8492.54
2024-11-04,
2024-11-05,8604.65
2024-11-06,8912.13
2024-11-07,10333.5
2024-11-08,9197.88
2024-11-09,9408.41
2024-11-10,8559.66
2024-11-11,9259.64
2024-11-12,9177.29
2024-11-13,9146.55
2024-11-14,9261.11
2024-11-15,9247.15
2024-11-18,9207.96
2024-11-19,9094.65
2024-11-20,8905.07
2024-11-21,9109.18
2024-11-22,9173.72
2024-11-25,9384.67
2024-11-26,9357.74
2024-11-27,9342.56
2024-11-28,9283.42
2024-11-29,9265.51
2024-12-01,7379.04
2024-12-02,9354.43
2024-12-03,9460.56
2024-12-04,
2024-12-05,9583.64
2024-12-06,9519.92
2024-12-07,10383.96
2024-12-08,9841.74
2024-12-09,9461.36
2024-12-10,9719.12
2024-12-11,9751.18
2024-12-12,9754.13
2024-12-13,9807.01
2024-12-16,9735.1
2024-12-17,9773.52
2024-12-18,9630.35
2024-12-19,9494.51
2024-12-20,9436.59
2024-12-23,9330.55
2024-12-24,9337.63
2024-12-25,9496.64
2024-12-26,9572.12
2024-12-27,9660.01
2024-12-30,9606.83
2024-12-31,9588.7
2025-01-01,
2025-01-02,9693.85
2025-01-03,9833.53
2025-01-04,
2025-01-05,
2025-01-06,9847.81
2025-01-07,9778.27
2025-01-08,10573.35
2025-01-09,11218.74
2025-01-10,11026.76
2025-01-13,9571.27
2025-01-14,9548.99
2025-01-15,9568.43
2025-01-16,9643.9
2025-01-17,9751.24
2025-01-20,9806.82
2025-01-21,9770.69
2025-01-22,9880.98
2025-01-23,9916.36
2025-01-24,9920.56
2025-01-27,9793.5
2025-01-28,9937.62
2025-01-29,9998.04
2025-01-30,9994.78
2025-01-31,10025.43
2025-02-01,9693.85
2025-02-03,9844.42
2025-02-04,9784.61
2025-02-05,9510.14
2025-02-06,9902.32
2025-02-07,10213.85
2025-02-09,10921.34
2025-02-10,9987.3
2025-02-11,10068.34
2025-02-12,9985.26
2025-02-13,10117.36
2025-02-14,10024.99
2025-02-17,9988.26
2025-02-18,10092.46
2025-02-19,9947.79
2025-02-20,9935.71
2025-02-21,9699.56
2025-02-24,9724.35
2025-02-25,9544.24
2025-02-26,9609.81
2025-02-27,9763.66
2025-02-28,9593.13
2025-03-01,9833.53
2025-03-02,9844.42
2025-03-03,9750.28
2025-03-04,9762.66
2025-03-05,10028.81
2025-03-06,9654.22
2025-03-07,10272.4
2025-03-09,10935.38
2025-03-10,10100.94
2025-03-11,10072.31
2025-03-12,10142.16
2025-03-13,10343.88
2025-03-14,10433.11
2025-03-17,10417.73
2025-03-18,10362.14
2025-03-19,9471.45
2025-03-20,9569.93
2025-03-21,8830.08
2025-03-24,9057.84
2025-03-25,9509.37
2025-03-26,9509.46
2025-03-27,9500.09
2025-03-28,9598.68
2025-03-31,
2025-04-01,
2025-04-02,9784.61
2025-04-03,9762.66
2025-04-04,9349.66
2025-04-06,9893.77
2025-04-07,9500.4
2025-04-08,9643.78
2025-04-09,9536.29
2025-04-10,9581.42
2025-04-11,9661.71
2025-04-14,9679.05
2025-04-15,9717.33
2025-04-16,9568.61
2025-04-17,9727.76
2025-04-18,9673.59
2025-04-21,9633.71
2025-04-22,9630.37
2025-04-23,
2025-04-24,9752.98
2025-04-25,9710.86
2025-04-28,9643.8
2025-04-29,9527.21
2025-04-30,9329.68
2025-05-01,
2025-05-02,9733.01
2025-05-03,10028.81
2025-05-05,9526.91
2025-05-06,9928.5
2025-05-07,9476.5
2025-05-08,9620.88
2025-05-09,10895.6
2025-05-12,10161.49
2025-05-13,10063.64
2025-05-14,10035.61
2025-05-15,9950.44
2025-05-16,10010.15
2025-05-19,
2025-05-20,9843.89
2025-05-21,9734.71
2025-05-22,9857.43
2025-05-23,9764.8
2025-05-26,9757.9
2025-05-27,9644.69
2025-05-28,9579.74
2025-05-29,9568.69
2025-05-30,9480.44
2025-06-01,9847.81
2025-06-02,9902.32
2025-06-03,10247.27
2025-06-04,9893.77
2025-06-05,9538.18
2025-06-06,
2025-06-08,10843.54
2025-06-09,
2025-06-10,10056.88
2025-06-11,10068.2
2025-06-12,9878.07
2025-06-13,9560.56
2025-06-16,9601.53
2025-06-17,9608.95
2025-06-18,9414.4
2025-06-19,9275.69
2025-06-20,9328.87
2025-06-23,9215.4
2025-06-24,9693.58
2025-06-25,9627.07
2025-06-26,9486.48
2025-06-27,9539.97
2025-06-30,9982.1
2025-07-01,10116.33
2025-07-02,10053.49
2025-07-03,10272.4
2025-07-04,9500.4
2025-07-05,9476.5
2025-07-07,10089.0
2025-07-08,10901.21
2025-07-09,10032.33
2025-07-10,10140.25
2025-07-11,10153.3
2025-07-14,10149.25
2025-07-15,
2025-07-16,10033.53
2025-07-17,10235.23
2025-07-18,10238.8
2025-07-21,10410.65
2025-07-22,10464.04
2025-07-23,10392.87
2025-07-24,10467.12
2025-07-25,10453.47
2025-07-28,10469.89
2025-07-29,10408.08
2025-07-30,10479.72
2025-07-31,10585.68
2025-08-01,10573.35
2025-08-04,10691.51
2025-08-05,9620.88
2025-08-06,10843.54
2025-08-07,10901.21
2025-08-08,10969.4
2025-08-09,10558.57
2025-08-10,10888.22
2025-08-11,11050.6
2025-08-12,11060.6
2025-08-13,11015.6
2025-08-14,10985.99
2025-08-15,11079.07
2025-08-18,11122.7
2025-08-19,11129.3
2025-08-20,11227.36
2025-08-21,11365.79
2025-08-22,11330.17
2025-08-25,11439.29
2025-08-26,11458.67
2025-08-27,11319.45
2025-08-28,11285.39
2025-08-29,11209.92
2025-09-01,11218.74
2025-09-02,10921.34
2025-09-03,10935.38
2025-09-04,10987.52
2025-09-05,9793.85
2025-09-06,
2025-09-07,10032.33
2025-09-08,10558.57
2025-09-09,10571.97
2025-09-10,10895.08
2025-09-11,10492.02
2025-09-12,10464.8
2025-09-15,11014.98
2025-09-16,11088.13
2025-09-17,11039.94
2025-09-18,10971.01
2025-09-19,11094.45
2025-09-22,11243.97
2025-09-23,11126.94
2025-09-24,11109.61
2025-09-25,11068.45
2025-09-26,10896.92
2025-09-29,10868.68
2025-09-30,10875.0
2025-10-01,11026.76
2025-10-02,9987.3
2025-10-03,10100.94
2025-10-04,9581.42
2025-10-06,10056.88
2025-10-07,10140.25
2025-10-08,10888.22
2025-10-09,10647.67
2025-10-10,10957.7
2025-10-13,10805.86
2025-10-14,10592.63
2025-10-15,10760.74
2025-10-16,10651.46
2025-11-02,10068.34
2025-11-03,10072.31
2025-11-04,9661.71
2025-11-06,10068.2
2025-11-07,10153.3
2025-11-08,11050.6
2025-11-09,10492.02
2025-12-02,9985.26
2025-12-03,10142.16
2025-12-05,10161.49
2025-12-06,9878.07
2025-12-08,11060.6
2025-12-09,10464.8
