Tarih,TP_MK_F_MALI
2021-07-04,1354.75
2021-07-05,1333.83
2021-07-06,1327.78
2021-07-07,1333.73
2021-07-08,1317.02
2021-07-09,1425.58
2021-07-10,1361.8
2021-07-12,1862.97
2021-07-13,1286.06
2021-07-14,1300.83
2021-07-15,
2021-07-16,1298.53
2021-07-19,1289.43
2021-07-20,
2021-07-21,
2021-07-22,
2021-07-23,
2021-07-26,1281.13
2021-07-27,1289.23
2021-07-28,1288.54
2021-07-29,1310.87
2021-07-30,1317.45
2021-08-01,1644.24
2021-08-02,1326.4
2021-08-03,1575.55
2021-08-04,1346.47
2021-08-05,1360.76
2021-08-06,1370.26
2021-08-07,1317.02
2021-08-09,1357.54
2021-08-10,1366.3
2021-08-11,1345.72
2021-08-12,1376.97
2021-08-13,1380.89
2021-08-16,1401.94
2021-08-17,1412.56
2021-08-18,1404.69
2021-08-19,1392.25
2021-08-20,1397.0
2021-08-23,1423.98
2021-08-24,1427.6
2021-08-25,1414.54
2021-08-26,1403.96
2021-08-27,1416.3
2021-08-30,
2021-08-31,1433.55
2021-09-01,1434.17
2021-09-02,1444.59
2021-09-03,1437.02
2021-09-04,1322.42
2021-09-06,1447.42
2021-09-07,1425.58
2021-09-08,1357.54
2021-09-09,1411.55
2021-09-10,1397.23
2021-09-11,1562.66
2021-09-12,1914.49
2021-09-13,1397.8
2021-09-14,1398.98
2021-09-15,1388.09
2021-09-16,1383.64
2021-09-17,1383.32
2021-09-20,1353.36
2021-09-21,1353.1
2021-09-22,1371.08
2021-09-23,1353.59
2021-09-24,1330.76
2021-09-27,1342.04
2021-09-28,1335.01
2021-09-29,1348.34
2021-09-30,1360.99
2021-10-01,1362.72
2021-10-02,1651.13
2021-10-03,1600.63
2021-10-04,1358.02
2021-10-05,1359.7
2021-10-06,1342.27
2021-10-07,1361.8
2021-10-08,1366.3
2021-10-09,1397.23
2021-10-11,1373.29
2021-10-12,1904.82
2021-10-13,1364.03
2021-10-14,1364.07
2021-10-15,1350.04
2021-10-18,1348.73
2021-10-19,1366.03
2021-10-20,1369.46
2021-10-21,1374.88
2021-10-22,1401.32
2021-10-25,1409.69
2021-10-26,1424.7
2021-10-27,1446.91
2021-10-28,1458.53
2021-10-29,
2021-11-01,1479.14
2021-11-02,1648.91
2021-11-03,1502.88
2021-11-04,1534.56
2021-11-05,1544.88
2021-11-06,1386.96
2021-11-08,1345.72
2021-11-09,1562.66
2021-11-10,1575.83
2021-11-11,1560.01
2021-11-12,1570.49
2021-11-15,1669.22
2021-11-16,1661.59
2021-11-17,1676.6
2021-11-18,1709.26
2021-11-19,1709.37
2021-11-22,1713.36
2021-11-23,1699.15
2021-11-24,1729.63
2021-11-25,1724.27
2021-11-26,1676.44
2021-11-29,1689.45
2021-11-30,1689.72
2021-12-01,1732.94
2021-12-02,1757.32
2021-12-03,1584.1
2021-12-04,1301.8
2021-12-05,1341.48
2021-12-06,1822.59
2021-12-07,1298.63
2021-12-08,1897.81
2021-12-09,1914.49
2021-12-10,1374.16
2021-12-11,1570.49
2021-12-13,1949.31
2021-12-14,2005.31
2021-12-15,1989.71
2021-12-16,2088.9
2021-12-17,1905.34
2021-12-20,1874.5
2021-12-21,1787.27
2021-12-22,1751.89
2021-12-23,1753.92
2021-12-24,1799.18
2021-12-27,1807.96
2021-12-28,1752.56
2021-12-29,1776.79
2021-12-30,1759.4
2021-12-31,1754.06
2022-01-02,1926.92
2022-01-03,1777.8
2022-01-04,1810.14
2022-01-05,1831.24
2022-01-06,2393.94
2022-01-07,2366.82
2022-01-08,2622.61
2022-01-09,3217.48
2022-01-10,1882.39
2022-01-11,3912.06
2022-01-12,4876.95
2022-01-13,1895.15
2022-01-14,1905.99
2022-01-17,1930.12
2022-01-18,1843.83
2022-01-19,1913.5
2022-01-20,1893.89
2022-01-21,1896.18
2022-01-24,1812.73
2022-01-25,1843.49
2022-01-26,1851.86
2022-01-27,1885.98
2022-01-28,1880.08
2022-01-31,1910.7
2022-02-01,1926.92
2022-02-02,1939.39
2022-02-03,1885.18
2022-02-04,1873.45
2022-02-05,
2022-02-06,2417.63
2022-02-07,1900.22
2022-02-08,1912.09
2022-02-09,1933.66
2022-02-10,1928.24
2022-02-11,3899.36
2022-02-12,4785.61
2022-02-14,1900.96
2022-02-15,1929.15
2022-02-16,1929.54
2022-02-17,1905.41
2022-02-18,1916.84
2022-02-21,1915.36
2022-02-22,1891.07
2022-02-23,1871.39
2022-02-24,1705.41
2022-02-25,1785.14
2022-02-28,1760.94
2022-03-01,1798.05
2022-03-02,1885.18
2022-03-03,1799.43
2022-03-04,1782.81
2022-03-05,
2022-03-06,2408.14
2022-03-07,1771.33
2022-03-08,1778.84
2022-03-09,1828.66
2022-03-10,1816.85
2022-03-11,1839.56
2022-03-14,1882.07
2022-03-15,1880.64
2022-03-16,1890.24
2022-03-17,1922.22
2022-03-18,1930.29
2022-03-21,1961.61
2022-03-22,1984.46
2022-03-23,1975.77
2022-03-24,1968.77
2022-03-25,1965.53
2022-03-28,1970.45
2022-03-29,2012.42
2022-03-30,2039.52
2022-03-31,2034.96
2022-04-01,2042.41
2022-04-02,1873.45
2022-04-03,1782.81
2022-04-04,2094.96
2022-04-05,
2022-04-06,2097.97
2022-04-07,2335.24
2022-04-08,2699.67
2022-04-10,3337.5
2022-04-11,2321.62
2022-04-12,2329.42
2022-04-13,2294.65
2022-04-14,2317.26
2022-04-15,2340.8
2022-04-18,2366.19
2022-04-19,2351.77
2022-04-20,2358.03
2022-04-21,2385.32
2022-04-22,2308.66
2022-04-25,2337.95
2022-04-26,2286.79
2022-04-27,2300.02
2022-04-28,2300.31
2022-04-29,2301.47
2022-05-01,1831.24
2022-05-02,
2022-05-03,
2022-05-04,2103.86
2022-05-05,2321.37
2022-05-06,2320.55
2022-05-07,2299.04
2022-05-08,2747.42
2022-05-09,2327.22
2022-05-10,3353.82
2022-05-11,2312.2
2022-05-12,2258.02
2022-05-13,2283.07
2022-05-16,2249.9
2022-05-17,2251.0
2022-05-18,2275.15
2022-05-19,
2022-05-20,2271.93
2022-05-23,2269.04
2022-05-24,2271.15
2022-05-25,2318.18
2022-05-26,2327.71
2022-05-27,2302.23
2022-05-30,2370.86
2022-05-31,2387.71
2022-06-01,1839.01
2022-06-02,2417.63
2022-06-03,2408.14
2022-06-04,2097.97
2022-06-05,2320.55
2022-06-06,2477.62
2022-06-07,2333.9
2022-06-08,2376.13
2022-06-09,2410.98
2022-06-10,2396.09
2022-06-12,4798.0
2022-06-13,2396.12
2022-06-14,2375.04
2022-06-15,2405.28
2022-06-16,2365.5
2022-06-17,2433.74
2022-06-20,2450.2
2022-06-21,2478.72
2022-06-22,2485.58
2022-06-23,2457.63
2022-06-24,2469.75
2022-06-27,2440.7
2022-06-28,2412.2
2022-06-29,2327.8
2022-06-30,2339.13
2022-07-01,2366.82
2022-07-02,1900.22
2022-07-03,1771.33
2022-07-04,2144.24
2022-07-05,2299.04
2022-07-06,2333.9
2022-07-07,2361.41
2022-07-08,2362.31
2022-07-09,3626.35
2022-07-10,3450.73
2022-07-11,
2022-07-12,
2022-07-13,2339.65
2022-07-14,2330.83
2022-07-15,
2022-07-18,2388.61
2022-07-19,2447.21
2022-07-20,2464.73
2022-07-21,2470.49
2022-07-22,2495.93
2022-07-25,2538.05
2022-07-26,2516.67
2022-07-27,2537.83
2022-07-28,2522.53
2022-07-29,2557.74
2022-08-01,2622.61
2022-08-02,1912.09
2022-08-03,2658.65
2022-08-04,2227.16
2022-08-05,2747.42
2022-08-06,2376.13
2022-08-07,2362.31
2022-08-08,2771.94
2022-08-09,3676.65
2022-08-10,2804.22
2022-08-11,2850.2
2022-08-12,4723.95
2022-08-15,2839.24
2022-08-16,2898.59
2022-08-17,3009.7
2022-08-18,3031.74
2022-08-19,3020.58
2022-08-22,3072.86
2022-08-23,3171.27
2022-08-24,3078.99
2022-08-25,3196.72
2022-08-26,3194.23
2022-08-29,3199.68
2022-08-30,
2022-08-31,3208.74
2022-09-01,3217.48
2022-09-02,1933.66
2022-09-03,1828.66
2022-09-05,3529.04
2022-09-06,2410.98
2022-09-07,3626.35
2022-09-08,2754.35
2022-09-09,3823.05
2022-09-11,4070.08
2022-09-12,4852.88
2022-09-13,3763.01
2022-09-14,3636.4
2022-09-15,3489.45
2022-09-16,3460.31
2022-09-19,3264.17
2022-09-20,3342.56
2022-09-21,3283.41
2022-09-22,3314.77
2022-09-23,3262.16
2022-09-26,3218.01
2022-09-27,3231.68
2022-09-28,3144.44
2022-09-29,3091.34
2022-09-30,3115.44
2022-10-01,1882.39
2022-10-02,1928.24
2022-10-03,1816.85
2022-10-04,3337.5
2022-10-05,3353.82
2022-10-06,3444.19
2022-10-07,3450.73
2022-10-08,2804.22
2022-10-10,3457.34
2022-10-11,4184.17
2022-10-12,3398.52
2022-10-13,3428.15
2022-10-14,3515.24
2022-10-17,3762.67
2022-10-18,3759.48
2022-10-19,3856.05
2022-10-20,3875.52
2022-10-21,3908.01
2022-10-24,3925.14
2022-10-25,3962.17
2022-10-26,3974.84
2022-10-27,3915.43
2022-10-28,3836.33
2022-10-31,3895.24
2022-11-01,1877.24
2022-11-02,1936.84
2022-11-03,1839.56
2022-11-04,4002.29
2022-11-05,2312.2
2022-11-07,4129.71
2022-11-08,2850.2
2022-11-09,4070.08
2022-11-10,4184.17
2022-11-11,4149.82
2022-11-14,4224.64
2022-11-15,4300.71
2022-11-16,4301.93
2022-11-17,4147.66
2022-11-18,4285.6
2022-11-21,4413.82
2022-11-22,4535.42
2022-11-23,4646.93
2022-11-24,4656.49
2022-11-25,4729.45
2022-11-28,4806.51
2022-11-29,4781.22
2022-11-30,4830.24
2022-12-01,4876.95
2022-12-02,4785.61
2022-12-04,2329.42
2022-12-05,4769.55
2022-12-06,4798.0
2022-12-07,4664.93
2022-12-08,2831.56
2022-12-09,4009.03
2022-12-10,3398.52
2022-12-12,4999.13
2022-12-13,5054.67
2022-12-14,4926.97
2022-12-15,5075.43
2022-12-16,5136.01
2022-12-19,5390.1
2022-12-20,5341.47
2022-12-21,5319.15
2022-12-22,5328.2
2022-12-23,5322.05
2022-12-26,5381.28
2022-12-27,5304.3
2022-12-28,5205.22
2022-12-29,5363.51
2022-12-30,5388.61
2023-01-02,4320.29
2023-01-03,4913.22
2023-01-04,5387.75
2023-01-05,
2023-01-06,5158.24
2023-01-08,6797.98
2023-01-09,4953.37
2023-01-10,4763.18
2023-01-11,4474.95
2023-01-12,8237.75
2023-01-13,4643.28
2023-01-16,4836.64
2023-01-17,4947.26
2023-01-18,4936.94
2023-01-19,4986.55
2023-01-20,5117.47
2023-01-23,5050.01
2023-01-24,4969.04
2023-01-25,4882.33
2023-01-26,4794.28
2023-01-27,4731.34
2023-01-30,4679.66
2023-01-31,4619.46
2023-02-01,4320.29
2023-02-02,4331.47
2023-02-03,4922.75
2023-02-05,4299.47
2023-02-06,4529.56
2023-02-07,4147.52
2023-02-08,6887.71
2023-02-09,
2023-02-10,
2023-02-11,7820.75
2023-02-13,
2023-02-14,
2023-02-15,4539.59
2023-02-16,4521.88
2023-02-17,4500.36
2023-02-20,4626.67
2023-02-21,4642.68
2023-02-22,4604.79
2023-02-23,4637.66
2023-02-24,4618.5
2023-02-27,4782.62
2023-02-28,4814.65
2023-03-01,4913.22
2023-03-02,4922.75
2023-03-03,4854.58
2023-03-04,4659.46
2023-03-05,4281.38
2023-03-06,5124.24
2023-03-07,5101.25
2023-03-08,6823.16
2023-03-09,5272.14
2023-03-10,8659.64
2023-03-11,7870.39
2023-03-13,5115.57
2023-03-14,5038.59
2023-03-15,4964.6
2023-03-16,5060.78
2023-03-17,4965.7
2023-03-20,4820.27
2023-03-21,4742.29
2023-03-22,4839.18
2023-03-23,4913.31
2023-03-24,4855.46
2023-03-27,4830.5
2023-03-28,4664.82
2023-03-29,4790.22
2023-03-30,4744.49
2023-03-31,4670.17
2023-04-01,5387.75
2023-04-03,4659.46
2023-04-04,4782.64
2023-04-05,4283.31
2023-04-06,4690.82
2023-04-07,4700.73
2023-04-08,7023.82
2023-04-09,7893.4
2023-04-10,4833.52
2023-04-11,4876.46
2023-04-12,8329.62
2023-04-13,4892.13
2023-04-14,4838.23
2023-04-17,4798.61
2023-04-18,4774.41
2023-04-19,4848.64
2023-04-20,4774.73
2023-04-21,
2023-04-24,4778.66
2023-04-25,4671.6
2023-04-26,4568.79
2023-04-27,4568.56
2023-04-28,4407.54
2023-05-01,4955.85
2023-05-02,4299.47
2023-05-03,4281.38
2023-05-04,4713.41
2023-05-05,4229.62
2023-05-06,5125.64
2023-05-07,5741.02
2023-05-08,4439.1
2023-05-09,4481.99
2023-05-10,8708.96
2023-05-11,4838.69
2023-05-12,8343.1
2023-05-15,4483.01
2023-05-16,4404.18
2023-05-17,4440.69
2023-05-18,4301.1
2023-05-19,
2023-05-22,4216.13
2023-05-23,4208.03
2023-05-24,4139.02
2023-05-25,4190.33
2023-05-26,4303.63
2023-05-29,4444.22
2023-05-30,4712.43
2023-05-31,4619.58
2023-06-01,5158.24
2023-06-02,4529.56
2023-06-03,5124.24
2023-06-04,4690.82
2023-06-05,5125.64
2023-06-06,5109.94
2023-06-07,5275.52
2023-06-08,5281.8
2023-06-09,5324.05
2023-06-10,8708.83
2023-06-11,8039.72
2023-06-12,8224.35
2023-06-13,5133.75
2023-06-14,5114.84
2023-06-15,5239.69
2023-06-16,5221.11
2023-06-19,5034.65
2023-06-20,5075.36
2023-06-21,5020.95
2023-06-22,5192.5
2023-06-23,5362.8
2023-06-26,5484.25
2023-06-27,5477.1
2023-06-28,
2023-06-29,
2023-06-30,
2023-07-02,4147.52
2023-07-03,5101.25
2023-07-04,5694.33
2023-07-05,5741.02
2023-07-06,5275.52
2023-07-07,5743.05
2023-07-08,7078.52
2023-07-09,8241.9
2023-07-10,5821.71
2023-07-11,8006.01
2023-07-12,8237.01
2023-07-13,6110.85
2023-07-14,6172.52
2023-07-17,6289.76
2023-07-18,6023.78
2023-07-19,6234.38
2023-07-20,6329.98
2023-07-21,6266.33
2023-07-24,6257.13
2023-07-25,6254.14
2023-07-26,6312.88
2023-07-27,6473.18
2023-07-28,6734.01
2023-07-31,6866.23
2023-08-01,6797.98
2023-08-02,6887.71
2023-08-03,5295.13
2023-08-04,7023.82
2023-08-05,4439.1
2023-08-06,5281.8
2023-08-07,7078.52
2023-08-08,7033.48
2023-08-09,7333.71
2023-08-10,7207.26
2023-08-11,7962.93
2023-08-12,8196.02
2023-08-14,7408.64
2023-08-15,7422.39
2023-08-16,7406.15
2023-08-17,7535.75
2023-08-18,7305.19
2023-08-21,7473.03
2023-08-22,7423.56
2023-08-23,7389.94
2023-08-24,7488.21
2023-08-25,7577.09
2023-08-28,7748.67
2023-08-29,7787.4
2023-08-30,
2023-08-31,7684.32
2023-09-01,4953.37
2023-09-02,
2023-09-03,5272.14
2023-09-04,7893.4
2023-09-05,4481.99
2023-09-06,8068.01
2023-09-07,8241.9
2023-09-08,7333.71
2023-09-10,8391.04
2023-09-11,7903.88
2023-09-12,7975.75
2023-09-13,7871.43
2023-09-14,7945.05
2023-09-15,7875.01
2023-09-18,7651.35
2023-09-19,7713.51
2023-09-20,7752.42
2023-09-21,8019.84
2023-09-22,8083.25
2023-09-25,8283.25
2023-09-26,8219.18
2023-09-27,8278.63
2023-09-28,8328.82
2023-09-29,8508.64
2023-10-01,4763.18
2023-10-02,8683.99
2023-10-03,5243.91
2023-10-04,8524.79
2023-10-05,4472.07
2023-10-06,8708.83
2023-10-07,5821.71
2023-10-08,7207.26
2023-10-09,8391.04
2023-10-10,8628.94
2023-10-11,7844.34
2023-10-12,8429.31
2023-10-13,8240.34
2023-10-16,8139.08
2023-10-17,8354.44
2023-10-18,8078.89
2023-10-19,8091.98
2023-10-20,7780.61
2023-10-23,7984.29
2023-10-24,8255.6
2023-10-25,7704.07
2023-10-26,7956.68
2023-10-27,7993.28
2023-10-30,7962.31
2023-10-31,7755.96
2023-11-01,7722.59
2023-11-02,7820.75
2023-11-03,7870.39
2023-11-04,4876.46
2023-11-05,4838.69
2023-11-06,8039.72
2023-11-07,8006.01
2023-11-08,7962.93
2023-11-09,7903.88
2023-11-10,7844.34
2023-11-12,8025.54
2023-11-13,7629.59
2023-11-14,7704.25
2023-11-15,7734.41
2023-11-16,7867.94
2023-11-17,7895.14
2023-11-20,8013.34
2023-11-21,8087.69
2023-11-22,8063.87
2023-11-23,8058.18
2023-11-24,8134.23
2023-11-27,8349.48
2023-11-28,8298.35
2023-11-29,8218.19
2023-11-30,8142.41
2023-12-01,8237.75
2023-12-04,8329.62
2023-12-05,4823.77
2023-12-06,8224.35
2023-12-07,6016.82
2023-12-08,8196.02
2023-12-09,7975.75
2023-12-10,8429.31
2023-12-11,8025.54
2023-12-12,8130.51
2023-12-13,7983.17
2023-12-14,8299.51
2023-12-15,8441.46
2023-12-18,8297.48
2023-12-19,8175.55
2023-12-20,8171.47
2023-12-21,8209.43
2023-12-22,8063.93
2023-12-25,7750.73
2023-12-26,7710.51
2023-12-27,7615.26
2023-12-28,7733.54
2023-12-29,7887.7
2024-01-01,
2024-01-02,9179.36
2024-01-03,7760.12
2024-01-04,7918.43
2024-01-05,8015.91
2024-01-07,11699.13
2024-01-08,8395.16
2024-01-09,8353.24
2024-01-10,8538.85
2024-01-11,10051.2
2024-01-12,8714.05
2024-01-15,8764.19
2024-01-16,8724.1
2024-01-17,8766.62
2024-01-18,8742.47
2024-01-19,8719.72
2024-01-22,8729.13
2024-01-23,8535.66
2024-01-24,8745.98
2024-01-25,8792.24
2024-01-26,8956.19
2024-01-29,8980.55
2024-01-30,9006.56
2024-01-31,9004.79
2024-02-01,7984.92
2024-02-02,9173.94
2024-02-04,9949.79
2024-02-05,9294.59
2024-02-06,9392.71
2024-02-07,11870.47
2024-02-08,11750.16
2024-02-09,11346.89
2024-02-10,10321.39
2024-02-12,11485.83
2024-02-13,9558.86
2024-02-14,9709.33
2024-02-15,9832.43
2024-02-16,9811.96
2024-02-19,9742.87
2024-02-20,9938.36
2024-02-21,9930.29
2024-02-22,9937.7
2024-02-23,9971.88
2024-02-26,9896.7
2024-02-27,9779.44
2024-02-28,9641.04
2024-02-29,9756.34
2024-03-01,9651.92
2024-03-04,9498.92
2024-03-05,11412.06
2024-03-06,12130.98
2024-03-07,9621.85
2024-03-08,9734.15
2024-03-09,11316.62
2024-03-10,10142.56
2024-03-11,9778.9
2024-03-12,11738.21
2024-03-13,9562.23
2024-03-14,9513.32
2024-03-15,9424.07
2024-03-18,9294.1
2024-03-19,9530.94
2024-03-20,9586.49
2024-03-21,9809.7
2024-03-22,9816.56
2024-03-25,9826.38
2024-03-26,9562.63
2024-03-27,9541.69
2024-03-28,9861.46
2024-03-29,9876.76
2024-04-01,9963.0
2024-04-02,9949.79
2024-04-03,9498.92
2024-04-04,10134.1
2024-04-05,10638.65
2024-04-06,11891.75
2024-04-07,12439.05
2024-04-08,10751.59
2024-04-09,11333.62
2024-04-10,10451.6
2024-04-11,9734.12
2024-04-12,11749.35
2024-04-15,10831.66
2024-04-16,10566.77
2024-04-17,10588.95
2024-04-18,10634.07
2024-04-19,10930.79
2024-04-22,10787.41
2024-04-23,
2024-04-24,10958.04
2024-04-25,10866.26
2024-04-26,11113.26
2024-04-29,11318.22
2024-04-30,11296.29
2024-05-01,
2024-05-02,11361.83
2024-05-03,11412.06
2024-05-04,10638.65
2024-05-06,11411.16
2024-05-07,12380.73
2024-05-08,11110.46
2024-05-09,11569.17
2024-05-10,11503.98
2024-05-11,9659.68
2024-05-12,11788.97
2024-05-13,11294.03
2024-05-14,11480.55
2024-05-15,11466.02
2024-05-16,11641.98
2024-05-17,12015.53
2024-05-20,12174.79
2024-05-21,12587.31
2024-05-22,12528.12
2024-05-23,12372.4
2024-05-24,12246.75
2024-05-27,12241.82
2024-05-28,12337.63
2024-05-29,12101.35
2024-05-30,12104.35
2024-05-31,11983.6
2024-06-02,9392.71
2024-06-03,9256.63
2024-06-04,11891.75
2024-06-05,11779.55
2024-06-06,11698.05
2024-06-07,11472.07
2024-06-08,10986.07
2024-06-09,11098.73
2024-06-10,11290.76
2024-06-11,9878.64
2024-06-12,11591.01
2024-06-13,11774.78
2024-06-14,11745.79
2024-06-17,
2024-06-18,
2024-06-19,
2024-06-20,12058.66
2024-06-21,12175.75
2024-06-24,12186.26
2024-06-25,12004.58
2024-06-26,11859.13
2024-06-27,12149.53
2024-06-28,12089.04
2024-07-01,11699.13
2024-07-02,11870.47
2024-07-03,9621.85
2024-07-04,12439.05
2024-07-05,12380.73
2024-07-06,11472.07
2024-07-08,12390.82
2024-07-09,12253.82
2024-07-10,10408.51
2024-07-11,9944.46
2024-07-12,12631.68
2024-07-15,
2024-07-16,12784.87
2024-07-17,12757.27
2024-07-18,12739.99
2024-07-19,12758.97
2024-07-22,12717.19
2024-07-23,12593.94
2024-07-24,12440.39
2024-07-25,12271.37
2024-07-26,12293.58
2024-07-29,12109.33
2024-07-30,11912.67
2024-07-31,11865.36
2024-08-01,12139.83
2024-08-02,11750.16
2024-08-03,9734.15
2024-08-04,10751.59
2024-08-05,11482.09
2024-08-06,10986.07
2024-08-07,12390.82
2024-08-08,11138.07
2024-08-09,10789.8
2024-08-10,10440.47
2024-08-11,10273.31
2024-08-12,10748.21
2024-08-13,10876.1
2024-08-14,10793.87
2024-08-15,11044.37
2024-08-16,10835.25
2024-08-19,11106.29
2024-08-20,11087.35
2024-08-21,11054.63
2024-08-22,11142.15
2024-08-23,10820.52
2024-08-26,10779.2
2024-08-27,10912.49
2024-08-28,10879.57
2024-08-29,10970.93
2024-08-30,
2024-09-01,8353.24
2024-09-02,11346.89
2024-09-03,11316.62
2024-09-04,11333.62
2024-09-05,11288.3
2024-09-06,11098.73
2024-09-07,12253.82
2024-09-08,10789.8
2024-09-09,10953.07
2024-09-10,10819.86
2024-09-11,10551.31
2024-09-12,10702.98
2024-09-13,10813.17
2024-09-16,10719.39
2024-09-17,10916.06
2024-09-18,10984.44
2024-09-19,11281.52
2024-09-20,11283.77
2024-09-23,11311.23
2024-09-24,11544.17
2024-09-25,11451.91
2024-09-26,11404.77
2024-09-27,11425.56
2024-09-30,11318.83
2024-10-01,8538.85
2024-10-02,10321.39
2024-10-03,10142.56
2024-10-04,10451.6
2024-10-05,11503.98
2024-10-06,11290.76
2024-10-07,10408.51
2024-10-08,10440.47
2024-10-09,10555.66
2024-10-10,10389.16
2024-10-11,10277.1
2024-10-12,11953.07
2024-10-14,10058.77
2024-10-15,10266.84
2024-10-16,10365.48
2024-10-17,10370.03
2024-10-18,10014.44
2024-10-21,9783.96
2024-10-22,10001.02
2024-10-23,9845.33
2024-10-24,10001.87
2024-10-25,10055.09
2024-10-28,10087.85
2024-10-29,
2024-10-30,10188.36
2024-10-31,10073.15
2024-11-01,10051.2
2024-11-03,9778.9
2024-11-04,
2024-11-05,9659.68
2024-11-06,9878.64
2024-11-07,12538.09
2024-11-08,10273.31
2024-11-09,10551.31
2024-11-10,10277.1
2024-11-11,10483.71
2024-11-12,10485.03
2024-11-13,10662.54
2024-11-14,10823.44
2024-11-15,10809.12
2024-11-18,10859.04
2024-11-19,10696.29
2024-11-20,10511.77
2024-11-21,11024.94
2024-11-22,11342.83
2024-11-25,11352.77
2024-11-26,11374.5
2024-11-27,11434.91
2024-11-28,11469.07
2024-11-29,11522.08
2024-12-01,8714.05
2024-12-02,11485.83
2024-12-03,11738.21
2024-12-04,
2024-12-05,11788.97
2024-12-06,11591.01
2024-12-07,12631.68
2024-12-08,10748.21
2024-12-09,10702.98
2024-12-10,11953.07
2024-12-11,11865.02
2024-12-12,11874.93
2024-12-13,11962.73
2024-12-16,11833.05
2024-12-17,11868.09
2024-12-18,11808.85
2024-12-19,11598.57
2024-12-20,11558.24
2024-12-23,11423.37
2024-12-24,11500.21
2024-12-25,11906.4
2024-12-26,11896.82
2024-12-27,11976.5
2024-12-30,11841.84
2024-12-31,11758.05
2025-01-01,
2025-01-02,11977.98
2025-01-03,12037.91
2025-01-04,
2025-01-05,
2025-01-06,12092.74
2025-01-07,11940.01
2025-01-08,14151.27
2025-01-09,15108.39
2025-01-10,15025.51
2025-01-13,11640.27
2025-01-14,11633.42
2025-01-15,11626.09
2025-01-16,11793.35
2025-01-17,11989.83
2025-01-20,12062.82
2025-01-21,12097.62
2025-01-22,12256.98
2025-01-23,12181.84
2025-01-24,12119.31
2025-01-27,12013.64
2025-01-28,12125.86
2025-01-29,11979.33
2025-01-30,11931.64
2025-01-31,11768.79
2025-02-01,11977.98
2025-02-03,11452.82
2025-02-04,11587.09
2025-02-05,10720.19
2025-02-06,11528.1
2025-02-07,13119.2
2025-02-09,14547.84
2025-02-10,11493.11
2025-02-11,11517.94
2025-02-12,11428.78
2025-02-13,11595.82
2025-02-14,11609.31
2025-02-17,11576.81
2025-02-18,11636.82
2025-02-19,11485.31
2025-02-20,11647.35
2025-02-21,11485.05
2025-02-24,11450.62
2025-02-25,11432.17
2025-02-26,11580.02
2025-02-27,11743.13
2025-02-28,11718.55
2025-03-01,12037.91
2025-03-02,11452.82
2025-03-03,12119.64
2025-03-04,12118.92
2025-03-05,12355.57
2025-03-06,11348.54
2025-03-07,12621.59
2025-03-09,14163.64
2025-03-10,12601.33
2025-03-11,12515.97
2025-03-12,12775.3
2025-03-13,12943.69
2025-03-14,13085.81
2025-03-17,13161.41
2025-03-18,13037.52
2025-03-19,11858.36
2025-03-20,11454.91
2025-03-21,10546.27
2025-03-24,10759.43
2025-03-25,11290.22
2025-03-26,11187.72
2025-03-27,11156.75
2025-03-28,11148.77
2025-03-31,
2025-04-01,
2025-04-02,11587.09
2025-04-03,12118.92
2025-04-04,11010.44
2025-04-06,11482.6
2025-04-07,11023.24
2025-04-08,11083.88
2025-04-09,10823.29
2025-04-10,10836.05
2025-04-11,10903.78
2025-04-14,10943.95
2025-04-15,10877.04
2025-04-16,10699.29
2025-04-17,10827.15
2025-04-18,10630.73
2025-04-21,10704.17
2025-04-22,10675.38
2025-04-23,
2025-04-24,10933.53
2025-04-25,10864.77
2025-04-28,10690.93
2025-04-29,10630.76
2025-04-30,10587.0
2025-05-01,
2025-05-02,11431.76
2025-05-03,12355.57
2025-05-05,10637.76
2025-05-06,11482.34
2025-05-07,10640.72
2025-05-08,10760.29
2025-05-09,14378.86
2025-05-12,11282.88
2025-05-13,11301.72
2025-05-14,11366.76
2025-05-15,11219.08
2025-05-16,11459.32
2025-05-19,
2025-05-20,11421.42
2025-05-21,11312.74
2025-05-22,11380.78
2025-05-23,11216.82
2025-05-26,11155.43
2025-05-27,11009.57
2025-05-28,11037.57
2025-05-29,11090.36
2025-05-30,10937.05
2025-06-01,12092.74
2025-06-02,11528.1
2025-06-03,12500.26
2025-06-04,11482.6
2025-06-05,10703.62
2025-06-06,
2025-06-08,14331.29
2025-06-09,
2025-06-10,11857.67
2025-06-11,11890.13
2025-06-12,11685.8
2025-06-13,11508.65
2025-06-16,11664.15
2025-06-17,11569.93
2025-06-18,11458.29
2025-06-19,11303.37
2025-06-20,11443.5
2025-06-23,11460.63
2025-06-24,11901.37
2025-06-25,11970.8
2025-06-26,11910.42
2025-06-27,12067.17
2025-06-30,12814.56
2025-07-01,12996.24
2025-07-02,11575.28
2025-07-03,12621.59
2025-07-04,11023.24
2025-07-05,10640.72
2025-07-07,13004.13
2025-07-08,14497.31
2025-07-09,13280.64
2025-07-10,13468.22
2025-07-11,13524.33
2025-07-14,13283.39
2025-07-15,
2025-07-16,13127.7
2025-07-17,13562.83
2025-07-18,13554.02
2025-07-21,13861.11
2025-07-22,13838.23
2025-07-23,13727.91
2025-07-24,13842.77
2025-07-25,13806.06
2025-07-28,13722.85
2025-07-29,13765.73
2025-07-30,13907.12
