Tarih,TP_MK_G_BILESIK
2021-06-09,2597.92
2021-06-10,2418.47
2021-06-11,2567.72
2021-06-12,3410.67
2021-06-14,2556.1
2021-06-15,2535.54
2021-06-16,2515.78
2021-06-17,2485.61
2021-06-18,2445.03
2021-06-21,2458.14
2021-06-22,2478.06
2021-06-23,2464.88
2021-06-24,2479.71
2021-06-25,2446.48
2021-06-28,2413.77
2021-06-29,2410.99
2021-06-30,2384.03
2021-07-01,2607.28
2021-07-02,2420.5
2021-07-04,2472.91
2021-07-05,2448.58
2021-07-06,2430.89
2021-07-07,2444.96
2021-07-08,2414.01
2021-07-09,2562.74
2021-07-10,2462.95
2021-07-12,3505.6
2021-07-13,2368.32
2021-07-14,2404.2
2021-07-15,
2021-07-16,2397.23
2021-07-19,2376.67
2021-07-20,
2021-07-21,
2021-07-22,
2021-07-23,
2021-07-26,2372.3
2021-07-27,2390.67
2021-07-28,2392.77
2021-07-29,2447.09
2021-07-30,2453.81
2021-08-01,2643.14
2021-08-02,2465.68
2021-08-03,2625.79
2021-08-04,2490.62
2021-08-05,2522.28
2021-08-06,2544.39
2021-08-07,2414.01
2021-08-09,2523.75
2021-08-10,2532.29
2021-08-11,2485.45
2021-08-12,2544.62
2021-08-13,2550.22
2021-08-16,2563.63
2021-08-17,2574.97
2021-08-18,2553.65
2021-08-19,2536.52
2021-08-20,2544.93
2021-08-23,2570.83
2021-08-24,2582.37
2021-08-25,2560.21
2021-08-26,2551.78
2021-08-27,2568.88
2021-08-30,
2021-08-31,2593.27
2021-09-01,2596.9
2021-09-02,2605.69
2021-09-03,2587.28
2021-09-04,2431.84
2021-09-06,2597.92
2021-09-07,2562.74
2021-09-08,2523.75
2021-09-09,2559.09
2021-09-10,2534.51
2021-09-11,2851.52
2021-09-12,3596.13
2021-09-13,2533.73
2021-09-14,2526.95
2021-09-15,2508.52
2021-09-16,2498.07
2021-09-17,2500.52
2021-09-20,2452.06
2021-09-21,2440.94
2021-09-22,2479.44
2021-09-23,2468.88
2021-09-24,2439.32
2021-09-27,2451.75
2021-09-28,2437.71
2021-09-29,2452.06
2021-09-30,2479.04
2021-10-01,2470.83
2021-10-02,2654.37
2021-10-03,2685.28
2021-10-04,2458.32
2021-10-05,2453.53
2021-10-06,2418.47
2021-10-07,2462.95
2021-10-08,2532.29
2021-10-09,2534.51
2021-10-11,2497.13
2021-10-12,3603.27
2021-10-13,2492.26
2021-10-14,2489.1
2021-10-15,2485.25
2021-10-18,2499.59
2021-10-19,2521.02
2021-10-20,2526.22
2021-10-21,2566.1
2021-10-22,2609.31
2021-10-25,2632.24
2021-10-26,2660.93
2021-10-27,2681.4
2021-10-28,2686.32
2021-10-29,
2021-11-01,2711.53
2021-11-02,2651.77
2021-11-03,2730.42
2021-11-04,2780.97
2021-11-05,2794.96
2021-11-06,2567.72
2021-11-08,2485.45
2021-11-09,2851.52
2021-11-10,2866.43
2021-11-11,2868.14
2021-11-12,2891.87
2021-11-15,3004.81
2021-11-16,2975.0
2021-11-17,3017.18
2021-11-18,3069.93
2021-11-19,3072.73
2021-11-22,3104.84
2021-11-23,3156.26
2021-11-24,3205.33
2021-11-25,3217.58
2021-11-26,3141.85
2021-11-29,3199.13
2021-11-30,3202.32
2021-12-01,3286.81
2021-12-02,3326.91
2021-12-03,2672.32
2021-12-04,2401.61
2021-12-05,2523.15
2021-12-06,3410.67
2021-12-07,2386.11
2021-12-08,3548.52
2021-12-09,3596.13
2021-12-10,2498.05
2021-12-11,2891.87
2021-12-13,3720.17
2021-12-14,3819.7
2021-12-15,3827.7
2021-12-16,4033.56
2021-12-17,3690.01
2021-12-20,3640.24
2021-12-21,3349.32
2021-12-22,3193.76
2021-12-23,3195.8
2021-12-24,3348.01
2021-12-27,3358.37
2021-12-28,3275.79
2021-12-29,3355.41
2021-12-30,3299.09
2021-12-31,3288.48
2022-01-02,3568.76
2022-01-03,3488.15
2022-01-04,3476.02
2022-01-05,3550.7
2022-01-06,4674.44
2022-01-07,4453.84
2022-01-08,4853.01
2022-01-09,5743.16
2022-01-10,3621.29
2022-01-11,7409.64
2022-01-12,9228.6
2022-01-13,3666.42
2022-01-14,3670.58
2022-01-17,3693.29
2022-01-18,3505.73
2022-01-19,3615.95
2022-01-20,3566.6
2022-01-21,3561.21
2022-01-24,3382.59
2022-01-25,3444.17
2022-01-26,3454.97
2022-01-27,3537.36
2022-01-28,3511.66
2022-01-31,3547.1
2022-02-01,3568.76
2022-02-02,3545.41
2022-02-03,3466.89
2022-02-04,3441.94
2022-02-05,
2022-02-06,4734.9
2022-02-07,3537.16
2022-02-08,3554.09
2022-02-09,3617.32
2022-02-10,3609.91
2022-02-11,7441.07
2022-02-12,9076.42
2022-02-14,3544.88
2022-02-15,3609.01
2022-02-16,3614.79
2022-02-17,3559.13
2022-02-18,3598.89
2022-02-21,3608.84
2022-02-22,3572.36
2022-02-23,3569.83
2022-02-24,3278.28
2022-02-25,3457.16
2022-02-28,3446.15
2022-03-01,3410.64
2022-03-02,3466.89
2022-03-03,3582.67
2022-03-04,3525.06
2022-03-05,
2022-03-06,4734.34
2022-03-07,3536.71
2022-03-08,3561.53
2022-03-09,3617.04
2022-03-10,3615.83
2022-03-11,3636.8
2022-03-14,3698.12
2022-03-15,3682.0
2022-03-16,3698.68
2022-03-17,3777.99
2022-03-18,3796.89
2022-03-21,3851.37
2022-03-22,3931.08
2022-03-23,3920.82
2022-03-24,3913.62
2022-03-25,3912.38
2022-03-28,3911.99
2022-03-29,3976.34
2022-03-30,4023.02
2022-03-31,4029.36
2022-04-01,4067.34
2022-04-02,3441.94
2022-04-03,3525.06
2022-04-04,4175.93
2022-04-05,
2022-04-06,4185.23
2022-04-07,4384.97
2022-04-08,4976.06
2022-04-10,6319.32
2022-04-11,4431.6
2022-04-12,4458.11
2022-04-13,4456.31
2022-04-14,4483.44
2022-04-15,4517.79
2022-04-18,4546.95
2022-04-19,4563.12
2022-04-20,4575.24
2022-04-21,4633.09
2022-04-22,4480.31
2022-04-25,4500.51
2022-04-26,4384.71
2022-04-27,4444.78
2022-04-28,4407.15
2022-04-29,4411.95
2022-05-01,3550.7
2022-05-02,
2022-05-03,
2022-05-04,4203.1
2022-05-05,4476.78
2022-05-06,4463.26
2022-05-07,4321.7
2022-05-08,5025.06
2022-05-09,4475.94
2022-05-10,6367.55
2022-05-11,4454.59
2022-05-12,4340.3
2022-05-13,4391.58
2022-05-16,4340.32
2022-05-17,4347.66
2022-05-18,4346.42
2022-05-19,
2022-05-20,4310.08
2022-05-23,4325.62
2022-05-24,4315.89
2022-05-25,4396.08
2022-05-26,4455.91
2022-05-27,4434.08
2022-05-30,4594.64
2022-05-31,4635.01
2022-06-01,3554.68
2022-06-02,4734.9
2022-06-03,4734.34
2022-06-04,4185.23
2022-06-05,4463.26
2022-06-06,4819.64
2022-06-07,4389.11
2022-06-08,4623.52
2022-06-09,4680.31
2022-06-10,4628.51
2022-06-12,9144.39
2022-06-13,4568.52
2022-06-14,4566.29
2022-06-15,4610.34
2022-06-16,4527.01
2022-06-17,4614.39
2022-06-20,4625.08
2022-06-21,4691.85
2022-06-22,4689.01
2022-06-23,4632.37
2022-06-24,4652.18
2022-06-27,4606.97
2022-06-28,4537.9
2022-06-29,4377.04
2022-06-30,4383.84
2022-07-01,4453.84
2022-07-02,3537.16
2022-07-03,3536.71
2022-07-04,4240.51
2022-07-05,4321.7
2022-07-06,4389.11
2022-07-07,4426.04
2022-07-08,4441.47
2022-07-09,6218.41
2022-07-10,6519.55
2022-07-11,
2022-07-12,
2022-07-13,4394.15
2022-07-14,4347.35
2022-07-15,
2022-07-18,4472.95
2022-07-19,4565.45
2022-07-20,4608.97
2022-07-21,4583.74
2022-07-22,4593.2
2022-07-25,4651.49
2022-07-26,4635.24
2022-07-27,4648.02
2022-07-28,4646.59
2022-07-29,4736.2
2022-08-01,4853.01
2022-08-02,3554.09
2022-08-03,4904.42
2022-08-04,4328.88
2022-08-05,5025.06
2022-08-06,4623.52
2022-08-07,4441.47
2022-08-08,5106.47
2022-08-09,6281.65
2022-08-10,5169.55
2022-08-11,5240.55
2022-08-12,8880.63
2022-08-15,5219.98
2022-08-16,5323.48
2022-08-17,5445.36
2022-08-18,5518.47
2022-08-19,5518.82
2022-08-22,5596.09
2022-08-23,5703.95
2022-08-24,5592.08
2022-08-25,5731.82
2022-08-26,5749.3
2022-08-29,5783.76
2022-08-30,
2022-08-31,5795.17
2022-09-01,5743.16
2022-09-02,3617.32
2022-09-03,3617.04
2022-09-05,6137.2
2022-09-06,4680.31
2022-09-07,6218.41
2022-09-08,5088.4
2022-09-09,6435.1
2022-09-11,7969.37
2022-09-12,9153.82
2022-09-13,6262.39
2022-09-14,6299.1
2022-09-15,6145.89
2022-09-16,6171.86
2022-09-19,5846.96
2022-09-20,5989.42
2022-09-21,5931.42
2022-09-22,6021.89
2022-09-23,5996.93
2022-09-26,5957.72
2022-09-27,5967.74
2022-09-28,5844.43
2022-09-29,5750.73
2022-09-30,5811.23
2022-10-01,3621.29
2022-10-02,3609.91
2022-10-03,3615.83
2022-10-04,6319.32
2022-10-05,6367.55
2022-10-06,6494.43
2022-10-07,6519.55
2022-10-08,5169.55
2022-10-10,6545.94
2022-10-11,8163.34
2022-10-12,6428.46
2022-10-13,6493.66
2022-10-14,6628.04
2022-10-17,7031.27
2022-10-18,7020.2
2022-10-19,7091.07
2022-10-20,7128.55
2022-10-21,7190.28
2022-10-24,7268.65
2022-10-25,7264.07
2022-10-26,7266.54
2022-10-27,7190.09
2022-10-28,7088.59
2022-10-31,7271.29
2022-11-01,3622.82
2022-11-02,3631.84
2022-11-03,3636.8
2022-11-04,7706.26
2022-11-05,4454.59
2022-11-07,7915.82
2022-11-08,5240.55
2022-11-09,7969.37
2022-11-10,8163.34
2022-11-11,8142.2
2022-11-14,8352.67
2022-11-15,8511.3
2022-11-16,8533.14
2022-11-17,8238.34
2022-11-18,8273.98
2022-11-21,8353.65
2022-11-22,8738.25
2022-11-23,8872.44
2022-11-24,8879.86
2022-11-25,8909.33
2022-11-28,9000.72
2022-11-29,9072.47
2022-11-30,9103.24
2022-12-01,9228.6
2022-12-02,9076.42
2022-12-04,4458.11
2022-12-05,9066.91
2022-12-06,9144.39
2022-12-07,8827.81
2022-12-08,5232.89
2022-12-09,6668.69
2022-12-10,6428.46
2022-12-12,9497.65
2022-12-13,9612.65
2022-12-14,9269.2
2022-12-15,9492.98
2022-12-16,9539.59
2022-12-19,9864.53
2022-12-20,9914.13
2022-12-21,9932.62
2022-12-22,9965.75
2022-12-23,9979.58
2022-12-26,10069.76
2022-12-27,9942.46
2022-12-28,9779.82
2022-12-29,10020.06
2022-12-30,10079.05
2023-01-02,8623.19
2023-01-03,9737.83
2023-01-04,10105.26
2023-01-05,
2023-01-06,9773.15
2023-01-08,13391.07
2023-01-09,9460.33
2023-01-10,9125.57
2023-01-11,8651.52
2023-01-12,15064.94
2023-01-13,9119.83
2023-01-16,9527.47
2023-01-17,9723.89
2023-01-18,9850.38
2023-01-19,9920.27
2023-01-20,10044.61
2023-01-23,9887.45
2023-01-24,9818.09
2023-01-25,9692.3
2023-01-26,9570.18
2023-01-27,9498.48
2023-01-30,9323.69
2023-01-31,9104.63
2023-02-01,8623.19
2023-02-02,8694.26
2023-02-03,9625.79
2023-02-05,8389.92
2023-02-06,9019.79
2023-02-07,8242.55
2023-02-08,13559.24
2023-02-09,
2023-02-10,
2023-02-11,14380.19
2023-02-13,
2023-02-14,
2023-02-15,9056.92
2023-02-16,9163.23
2023-02-17,9196.63
2023-02-20,9420.0
2023-02-21,9420.84
2023-02-22,9278.18
2023-02-23,9305.23
2023-02-24,9255.01
2023-02-27,9508.75
2023-02-28,9581.74
2023-03-01,9737.83
2023-03-02,9625.79
2023-03-03,9536.09
2023-03-04,8985.03
2023-03-05,8353.8
2023-03-06,9865.26
2023-03-07,9846.22
2023-03-08,13490.06
2023-03-09,9963.9
2023-03-10,15961.94
2023-03-11,14459.68
2023-03-13,9786.98
2023-03-14,9573.95
2023-03-15,9416.29
2023-03-16,9614.88
2023-03-17,9443.63
2023-03-20,9162.74
2023-03-21,9040.61
2023-03-22,9214.61
2023-03-23,9326.86
2023-03-24,9271.58
2023-03-27,9214.89
2023-03-28,8871.31
2023-03-29,9114.65
2023-03-30,9058.25
2023-03-31,8904.43
2023-04-01,10105.26
2023-04-03,8985.03
2023-04-04,9253.61
2023-04-05,8351.68
2023-04-06,9125.69
2023-04-07,9147.66
2023-04-08,13824.55
2023-04-09,15215.97
2023-04-10,9459.46
2023-04-11,9520.69
2023-04-12,15179.37
2023-04-13,9552.48
2023-04-14,9481.13
2023-04-17,9418.72
2023-04-18,9343.19
2023-04-19,9422.35
2023-04-20,9331.35
2023-04-21,
2023-04-24,9350.81
2023-04-25,9105.82
2023-04-26,8905.67
2023-04-27,8917.06
2023-04-28,8597.89
2023-05-01,9360.5
2023-05-02,8389.92
2023-05-03,8353.8
2023-05-04,9134.33
2023-05-05,8196.53
2023-05-06,10027.13
2023-05-07,11404.46
2023-05-08,8497.77
2023-05-09,8449.81
2023-05-10,15914.02
2023-05-11,9034.61
2023-05-12,15123.41
2023-05-15,8388.79
2023-05-16,8553.73
2023-05-17,8687.87
2023-05-18,8389.76
2023-05-19,
2023-05-22,8324.76
2023-05-23,8335.01
2023-05-24,8249.59
2023-05-25,8255.31
2023-05-26,8539.97
2023-05-29,8890.81
2023-05-30,9233.28
2023-05-31,9120.05
2023-06-01,9773.15
2023-06-02,9019.79
2023-06-03,9865.26
2023-06-04,9125.69
2023-06-05,10027.13
2023-06-06,10057.26
2023-06-07,10378.99
2023-06-08,10365.58
2023-06-09,10500.87
2023-06-10,15870.8
2023-06-11,14763.72
2023-06-12,14743.58
2023-06-13,10132.37
2023-06-14,10009.7
2023-06-15,10261.23
2023-06-16,10225.0
2023-06-19,9840.01
2023-06-20,9806.95
2023-06-21,9686.47
2023-06-22,10137.34
2023-06-23,10425.86
2023-06-26,10706.19
2023-06-27,10755.21
2023-06-28,
2023-06-29,
2023-06-30,
2023-07-02,8242.55
2023-07-03,9846.22
2023-07-04,11212.36
2023-07-05,11404.46
2023-07-06,10378.99
2023-07-07,11554.46
2023-07-08,13954.44
2023-07-09,15582.92
2023-07-10,11710.15
2023-07-11,14720.16
2023-07-12,14975.87
2023-07-13,11893.11
2023-07-14,12025.55
2023-07-17,12329.51
2023-07-18,11889.68
2023-07-19,12275.0
2023-07-20,12482.03
2023-07-21,12492.63
2023-07-24,12506.37
2023-07-25,12338.07
2023-07-26,12597.38
2023-07-27,12807.06
2023-07-28,13201.52
2023-07-31,13481.56
2023-08-01,13391.07
2023-08-02,13559.24
2023-08-03,9949.56
2023-08-04,13824.55
2023-08-05,8497.77
2023-08-06,10365.58
2023-08-07,13954.44
2023-08-08,13846.28
2023-08-09,14198.32
2023-08-10,13901.01
2023-08-11,14750.34
2023-08-12,14853.76
2023-08-14,14454.09
2023-08-15,14366.97
2023-08-16,14313.75
2023-08-17,14504.7
2023-08-18,14035.46
2023-08-21,14564.81
2023-08-22,14518.43
2023-08-23,14202.6
2023-08-24,14001.87
2023-08-25,14422.14
2023-08-28,14842.77
2023-08-29,14778.09
2023-08-30,
2023-08-31,14798.44
2023-09-01,9460.33
2023-09-02,
2023-09-03,9963.9
2023-09-04,15215.97
2023-09-05,8449.81
2023-09-06,15291.36
2023-09-07,15582.92
2023-09-08,14198.32
2023-09-10,15361.8
2023-09-11,14713.95
2023-09-12,15250.67
2023-09-13,14977.78
2023-09-14,15173.76
2023-09-15,14880.77
2023-09-18,14355.77
2023-09-19,14549.51
2023-09-20,14429.54
2023-09-21,14954.1
2023-09-22,15026.47
2023-09-25,15524.79
2023-09-26,15407.81
2023-09-27,15354.54
2023-09-28,15363.85
2023-09-29,15627.09
2023-10-01,9125.57
2023-10-02,15912.11
2023-10-03,9893.93
2023-10-04,15623.73
2023-10-05,8375.78
2023-10-06,15870.8
2023-10-07,11710.15
2023-10-08,13901.01
2023-10-09,15361.8
2023-10-10,15829.3
2023-10-11,14582.36
2023-10-12,15485.23
2023-10-13,15211.54
2023-10-16,14876.43
2023-10-17,15214.74
2023-10-18,14704.12
2023-10-19,14566.08
2023-10-20,14081.69
2023-10-23,14531.13
2023-10-24,14981.16
2023-10-25,13921.0
2023-10-26,14365.5
2023-10-27,14448.67
2023-10-30,14472.55
2023-10-31,14099.63
2023-11-01,14126.77
2023-11-02,14380.19
2023-11-03,14459.68
2023-11-04,9520.69
2023-11-05,9034.61
2023-11-06,14763.72
2023-11-07,14720.16
2023-11-08,14750.34
2023-11-09,14713.95
2023-11-10,14582.36
2023-11-12,14505.92
2023-11-13,14201.38
2023-11-14,14394.19
2023-11-15,14384.66
2023-11-16,14600.09
2023-11-17,14736.47
2023-11-20,14911.0
2023-11-21,15099.12
2023-11-22,14987.95
2023-11-23,14821.98
2023-11-24,14939.84
2023-11-27,15216.17
2023-11-28,15191.21
2023-11-29,15033.15
2023-11-30,14919.15
2023-12-01,15064.94
2023-12-04,15179.37
2023-12-05,8936.96
2023-12-06,14743.58
2023-12-07,11844.0
2023-12-08,14853.76
2023-12-09,15250.67
2023-12-10,15485.23
2023-12-11,14505.92
2023-12-12,14544.24
2023-12-13,14132.17
2023-12-14,14665.39
2023-12-15,15004.1
2023-12-18,14622.26
2023-12-19,14501.08
2023-12-20,14397.28
2023-12-21,14589.12
2023-12-22,14199.47
2023-12-25,13649.54
2023-12-26,13714.53
2023-12-27,13641.74
2023-12-28,13897.08
2023-12-29,14035.82
2024-01-01,
2024-01-02,16247.88
2024-01-03,13928.78
2024-01-04,14183.98
2024-01-05,14335.98
2024-01-07,19779.96
2024-01-08,14693.35
2024-01-09,14538.06
2024-01-10,14797.2
2024-01-11,17079.27
2024-01-12,15008.26
2024-01-15,15116.4
2024-01-16,15094.13
2024-01-17,15079.48
2024-01-18,15063.92
2024-01-19,15027.47
2024-01-22,15052.73
2024-01-23,14939.84
2024-01-24,15204.5
2024-01-25,15352.95
2024-01-26,15684.41
2024-01-29,15920.11
2024-01-30,15924.99
2024-01-31,15967.01
2024-02-01,14325.39
2024-02-02,16284.63
2024-02-04,17056.92
2024-02-05,16493.25
2024-02-06,16666.98
2024-02-07,19976.8
2024-02-08,20037.31
2024-02-09,19348.84
2024-02-10,17323.82
2024-02-12,18622.26
2024-02-13,16901.62
2024-02-14,17048.34
2024-02-15,17367.94
2024-02-16,17383.37
2024-02-19,17281.99
2024-02-20,17561.17
2024-02-21,17499.43
2024-02-22,17565.3
2024-02-23,17616.1
2024-02-26,17540.79
2024-02-27,17250.17
2024-02-28,17030.07
2024-02-29,17276.88
2024-03-01,17095.45
2024-03-04,16739.34
2024-03-05,19614.5
2024-03-06,20180.72
2024-03-07,17014.7
2024-03-08,17204.77
2024-03-09,19179.69
2024-03-10,17104.3
2024-03-11,17160.61
2024-03-12,18903.34
2024-03-13,16744.19
2024-03-14,16693.99
2024-03-15,16590.98
2024-03-18,16383.16
2024-03-19,16781.13
2024-03-20,16828.55
2024-03-21,17177.3
2024-03-22,17122.42
2024-03-25,16968.1
2024-03-26,16582.72
2024-03-27,16581.47
2024-03-28,17095.95
2024-03-29,17225.09
2024-04-01,17277.03
2024-04-02,17056.92
2024-04-03,16739.34
2024-04-04,17330.71
2024-04-05,18260.57
2024-04-06,19813.24
2024-04-07,20792.1
2024-04-08,18539.69
2024-04-09,19109.13
2024-04-10,17510.1
2024-04-11,16654.22
2024-04-12,19016.47
2024-04-15,18394.92
2024-04-16,18149.83
2024-04-17,18116.34
2024-04-18,18106.22
2024-04-19,18446.81
2024-04-22,18354.62
2024-04-23,
2024-04-24,18529.61
2024-04-25,18519.47
2024-04-26,18898.46
2024-04-29,19219.91
2024-04-30,19149.33
2024-05-01,
2024-05-02,19484.26
2024-05-03,19614.5
2024-05-04,18260.57
2024-05-06,19599.69
2024-05-07,20752.36
2024-05-08,18927.56
2024-05-09,19603.07
2024-05-10,19507.61
2024-05-11,16567.12
2024-05-12,19133.61
2024-05-13,19197.55
2024-05-14,19427.6
2024-05-15,19399.35
2024-05-16,19707.45
2024-05-17,20325.43
2024-05-20,20508.76
2024-05-21,20806.05
2024-05-22,20813.74
2024-05-23,20609.89
2024-05-24,20388.6
2024-05-27,20358.13
2024-05-28,20400.16
2024-05-29,20024.69
2024-05-30,20029.62
2024-05-31,19881.9
2024-06-02,16666.98
2024-06-03,16432.91
2024-06-04,19813.24
2024-06-05,19788.95
2024-06-06,19654.8
2024-06-07,19385.75
2024-06-08,18904.26
2024-06-09,18700.11
2024-06-10,19116.04
2024-06-11,17035.67
2024-06-12,19436.51
2024-06-13,19869.32
2024-06-14,20021.2
2024-06-17,
2024-06-18,
2024-06-19,
2024-06-20,20534.8
2024-06-21,20594.88
2024-06-24,20588.16
2024-06-25,20420.3
2024-06-26,20050.74
2024-06-27,20422.08
2024-06-28,20358.97
2024-07-01,19779.96
2024-07-02,19976.8
2024-07-03,17014.7
2024-07-04,20792.1
2024-07-05,20752.36
2024-07-06,19385.75
2024-07-08,20776.35
2024-07-09,20647.26
2024-07-10,17360.74
2024-07-11,17196.77
2024-07-12,21160.31
2024-07-15,
2024-07-16,21302.76
2024-07-17,21297.25
2024-07-18,21307.54
2024-07-19,21339.57
2024-07-22,21371.23
2024-07-23,21212.05
2024-07-24,21024.67
2024-07-25,20796.41
2024-07-26,20834.55
2024-07-29,20532.95
2024-07-30,20452.47
2024-07-31,20353.18
2024-08-01,20658.35
2024-08-02,20037.31
2024-08-03,17204.77
2024-08-04,18539.69
2024-08-05,19563.31
2024-08-06,18904.26
2024-08-07,20776.35
2024-08-08,19319.93
2024-08-09,18954.29
2024-08-10,17386.21
2024-08-11,17659.72
2024-08-12,18803.49
2024-08-13,18979.66
2024-08-14,18808.47
2024-08-15,19099.35
2024-08-16,18791.29
2024-08-19,19235.62
2024-08-20,19098.03
2024-08-21,18949.76
2024-08-22,18981.54
2024-08-23,18496.94
2024-08-26,18301.13
2024-08-27,18651.23
2024-08-28,18667.33
2024-08-29,18814.11
2024-08-30,
2024-09-01,14538.06
2024-09-02,19348.84
2024-09-03,19179.69
2024-09-04,19109.13
2024-09-05,19017.03
2024-09-06,18700.11
2024-09-07,20647.26
2024-09-08,18954.29
2024-09-09,18563.08
2024-09-10,18418.56
2024-09-11,18027.4
2024-09-12,18221.43
2024-09-13,18536.15
2024-09-16,18329.41
2024-09-17,18675.18
2024-09-18,18706.48
2024-09-19,19091.39
2024-09-20,18947.17
2024-09-23,18923.24
2024-09-24,19194.96
2024-09-25,18929.47
2024-09-26,18811.16
2024-09-27,18782.43
2024-09-30,18567.9
2024-10-01,14797.2
2024-10-02,17323.82
2024-10-03,17104.3
2024-10-04,17510.1
2024-10-05,19507.61
2024-10-06,19116.04
2024-10-07,17360.74
2024-10-08,17386.21
2024-10-09,17554.23
2024-10-10,17230.93
2024-10-11,17061.99
2024-10-12,19447.65
2024-10-14,16721.7
2024-10-15,17031.78
2024-10-16,17215.8
2024-10-17,17304.82
2024-10-18,16903.58
2024-10-21,16635.96
2024-10-22,16990.07
2024-10-23,16751.88
2024-10-24,17055.9
2024-10-25,17124.38
2024-10-28,17196.13
2024-10-29,
2024-10-30,17312.92
2024-10-31,17038.66
2024-11-01,17079.27
2024-11-03,17160.61
2024-11-04,
2024-11-05,16567.12
2024-11-06,17035.67
2024-11-07,21082.83
2024-11-08,17659.72
2024-11-09,18027.4
2024-11-10,17061.99
2024-11-11,17836.52
2024-11-12,17740.54
2024-11-13,17883.41
2024-11-14,18114.39
2024-11-15,18055.17
2024-11-18,18066.26
2024-11-19,17753.8
2024-11-20,17367.15
2024-11-21,18013.14
2024-11-22,18369.03
2024-11-25,18581.58
2024-11-26,18535.72
2024-11-27,18542.74
2024-11-28,18543.34
2024-11-29,18566.27
2024-12-01,15008.26
2024-12-02,18622.26
2024-12-03,18903.34
2024-12-04,
2024-12-05,19133.61
2024-12-06,19436.51
2024-12-07,21160.31
2024-12-08,18803.49
2024-12-09,18221.43
2024-12-10,19447.65
2024-12-11,19369.54
2024-12-12,19369.84
2024-12-13,19498.54
2024-12-16,19252.44
2024-12-17,19278.64
2024-12-18,19103.67
2024-12-19,18813.46
2024-12-20,18735.19
2024-12-23,18546.5
2024-12-24,18635.5
2024-12-25,19104.55
2024-12-26,19167.72
2024-12-27,19315.05
2024-12-30,19053.49
2024-12-31,18939.52
2025-01-01,
2025-01-02,19191.49
2025-01-03,19410.8
2025-01-04,
2025-01-05,
2025-01-06,19430.7
2025-01-07,19212.08
2025-01-08,21031.8
2025-01-09,22081.22
2025-01-10,22027.49
2025-01-13,18751.9
2025-01-14,18718.55
2025-01-15,18764.51
2025-01-16,19009.21
2025-01-17,19223.47
2025-01-20,19322.43
2025-01-21,19265.1
2025-01-22,19468.97
2025-01-23,19483.22
2025-01-24,19467.98
2025-01-27,19261.83
2025-01-28,19500.56
2025-01-29,19414.29
2025-01-30,19424.14
2025-01-31,19274.42
2025-02-01,19191.49
2025-02-03,18831.33
2025-02-04,18894.33
2025-02-05,17845.18
2025-02-06,18961.86
2025-02-07,19938.66
2025-02-09,21306.42
2025-02-10,18968.99
2025-02-11,19040.15
2025-02-12,18841.29
2025-02-13,19101.58
2025-02-14,19030.13
2025-02-17,18950.96
2025-02-18,19105.85
2025-02-19,18810.66
2025-02-20,18895.1
2025-02-21,18499.5
2025-02-24,18446.83
2025-02-25,18209.38
2025-02-26,18443.71
2025-02-27,18767.12
2025-02-28,18608.45
2025-03-01,19410.8
2025-03-02,18831.33
2025-03-03,19094.64
2025-03-04,19069.47
2025-03-05,19629.81
2025-03-06,18098.72
2025-03-07,20242.96
2025-03-09,21032.51
2025-03-10,20079.46
2025-03-11,20110.45
2025-03-12,20383.9
2025-03-13,20667.72
2025-03-14,20885.46
2025-03-17,20926.97
2025-03-18,20811.54
2025-03-19,18996.8
2025-03-20,18901.72
2025-03-21,17425.38
2025-03-24,17916.12
2025-03-25,18718.01
2025-03-26,18612.3
2025-03-27,18541.52
2025-03-28,18716.67
2025-03-31,
2025-04-01,
2025-04-02,18894.33
2025-04-03,19069.47
2025-04-04,18215.31
2025-04-06,18484.89
2025-04-07,18268.39
2025-04-08,18404.28
2025-04-09,18012.7
2025-04-10,18157.68
2025-04-11,18240.07
2025-04-14,18323.03
2025-04-15,18265.03
2025-04-16,18025.01
2025-04-17,18280.49
2025-04-18,18127.23
2025-04-21,18140.29
2025-04-22,18121.79
2025-04-23,
2025-04-24,18473.51
2025-04-25,18360.95
2025-04-28,18116.49
2025-04-29,17956.64
2025-04-30,17671.65
2025-05-01,
2025-05-02,18726.15
2025-05-03,19629.81
2025-05-05,17737.36
2025-05-06,18507.53
2025-05-07,17664.22
2025-05-08,18062.47
2025-05-09,21016.46
2025-05-12,18973.19
2025-05-13,18881.89
2025-05-14,18885.89
2025-05-15,18574.82
2025-05-16,18822.18
2025-05-19,
2025-05-20,18535.0
2025-05-21,18314.76
2025-05-22,18463.4
2025-05-23,18231.18
2025-05-26,18218.23
2025-05-27,17963.11
2025-05-28,17899.29
2025-05-29,17885.36
2025-05-30,17596.47
2025-06-01,19430.7
2025-06-02,18961.86
2025-06-03,20150.43
2025-06-04,18484.89
2025-06-05,17781.14
2025-06-06,
2025-06-08,21333.25
2025-06-09,
2025-06-10,18844.54
2025-06-11,18898.15
2025-06-12,18574.5
2025-06-13,18168.02
2025-06-16,18261.55
2025-06-17,18241.19
2025-06-18,17970.32
2025-06-19,17793.09
2025-06-20,18003.89
2025-06-23,17882.48
2025-06-24,18484.55
2025-06-25,18426.18
2025-06-26,18196.37
2025-06-27,18399.52
2025-06-30,19463.04
2025-07-01,19720.97
2025-07-02,19172.82
2025-07-03,20242.96
