Tarih,TP_MK_ISL_HC
2018-12-03,7989693.87623
2018-12-04,7829438.92494
2018-12-05,7154078.73898
2018-12-06,6383700.29629
2018-12-07,6184334.39708
2018-12-09,7838227.18354
2018-12-10,5222499.9192
2018-12-11,5944053.78849
2018-12-12,7496264.03621
2018-12-13,5737913.47552
2018-12-14,5614912.71689
2018-12-17,4488235.93479
2018-12-18,5433585.43917
2018-12-19,6212070.05427
2018-12-20,6152288.95822
2018-12-21,6261034.79135
2018-12-24,4113847.04333
2018-12-25,2816798.74507
2018-12-26,
2018-12-27,4367727.40529
2018-12-28,3814241.90296
2018-12-31,2755492.51643
2019-01-01,
2019-01-02,4776587.31125
2019-01-03,5765657.73199
2019-01-04,5381225.86053
2019-01-05,
2019-01-07,9501748.70928
2019-01-08,7345671.22398
2019-01-09,6472939.44543
2019-01-10,6452752.3033
2019-01-11,5757925.92552
2019-01-14,5773345.02722
2019-01-15,7207466.37964
2019-01-16,9554522.26246
2019-01-17,10304927.01575
2019-01-18,8699172.55771
2019-01-21,9210620.89394
2019-01-22,8785805.97774
2019-01-23,9469562.7266
2019-01-24,9830631.97594
2019-01-25,8319480.6142
2019-01-28,8406802.77191
2019-01-29,9758076.83944
2019-01-30,11484168.4732
2019-01-31,11242160.4574
2019-02-01,7956972.90965
2019-02-04,7530105.16211
2019-02-05,6050094.05938
2019-02-06,8000284.9703
2019-02-07,8853384.47164
2019-02-08,6687726.75196
2019-02-09,7125148.15163
2019-02-10,10037806.94376
2019-02-11,8161457.04061
2019-02-12,12507793.82982
2019-02-13,9033932.53985
2019-02-14,9972013.73977
2019-02-15,7967995.44954
2019-02-18,8099306.8959
2019-02-19,
2019-02-20,
2019-02-21,
2019-02-22,7769613.40645
2019-02-25,9510044.68396
2019-02-26,8491671.94165
2019-02-27,8321737.12349
2019-02-28,8509777.995
2019-03-01,5765657.73199
2019-03-04,7839186.14241
2019-03-05,10841894.70471
2019-03-06,2008453.432
2019-03-07,9073377.55555
2019-03-08,7417123.238155
2019-03-09,9174011.32904
2019-03-10,9954108.35323
2019-03-11,7371440.8587
2019-03-12,7710663.88669
2019-03-13,7978566.33845
2019-03-14,7198521.08514
2019-03-15,8546713.55943
2019-03-18,8647628.00183
2019-03-19,10494394.62531
2019-03-20,9209705.8465
2019-03-21,9518221.5716
2019-03-22,10326803.99614
2019-03-25,9681933.22094
2019-03-26,9188075.16898
2019-03-27,12137770.64199
2019-03-28,12300683.88975
2019-03-29,7942194.99185
2019-04-01,9158343.78247
2019-04-02,7530105.16211
2019-04-03,7839186.14241
2019-04-04,8994021.43541
2019-04-05,9369625.00844
2019-04-06,
2019-04-07,6269506.14508
2019-04-08,6792625.50967
2019-04-09,8912908.48316
2019-04-10,9389992.35019
2019-04-11,7958967.35914
2019-04-12,5326436.78628
2019-04-15,5211607.65741
2019-04-16,6794913.75511
2019-04-17,7473132.86515
2019-04-18,6025006.80789
2019-04-19,2967804.18202
2019-04-22,2885792.16291
2019-04-23,
2019-04-24,6213569.32167
2019-04-25,6704450.54927
2019-04-26,5447886.45162
2019-04-29,5514195.18025
2019-04-30,6969242.59733
2019-05-01,
2019-05-02,6050094.05938
2019-05-03,4630522.41023
2019-05-04,9369625.00844
2019-05-06,4915541.47177
2019-05-07,6295709.24551
2019-05-08,6063997.2472
2019-05-09,9417744.21652
2019-05-10,6424780.46321
2019-05-11,8241834.72837
2019-05-12,14202439.34245
2019-05-13,7312443.80388
2019-05-14,7376311.07243
2019-05-15,6450741.72537
2019-05-16,6912307.66077
2019-05-17,6417808.10067
2019-05-20,5458899.15325
2019-05-21,6033636.65916
2019-05-22,5960017.48166
2019-05-23,5846513.91979
2019-05-24,6989629.94662
2019-05-27,4460469.90907
2019-05-28,7484412.64563
2019-05-29,5904184.5514
2019-05-30,7288068.3345
2019-05-31,6032938.34094
2019-06-02,8000284.9703
2019-06-03,2008453.432
2019-06-04,
2019-06-05,4915541.47177
2019-06-06,
2019-06-07,6052478.15614
2019-06-08,6403445.13664
2019-06-09,8440439.29318
2019-06-10,7682648.94762
2019-06-11,7590657.98333
2019-06-12,6683283.20405
2019-06-13,5865134.65082
2019-06-14,5994976.48741
2019-06-17,6674767.84547
2019-06-18,7911619.67785
2019-06-19,8281470.15278
2019-06-20,10113459.98623
2019-06-21,7073489.06822
2019-06-24,7939510.0888
2019-06-25,7765330.62127
2019-06-26,6484945.66206
2019-06-27,6602286.16351
2019-06-28,6744127.62566
2019-07-01,9501748.70928
2019-07-02,8853384.47164
2019-07-03,9073377.55555
2019-07-04,6269506.14508
2019-07-05,8413146.91952
2019-07-06,6052478.15614
2019-07-08,7183824.5668
2019-07-09,8736624.12798
2019-07-10,13985714.98524
2019-07-11,11745107.94786
2019-07-12,7760229.44478
2019-07-15,
2019-07-16,6467031.52566
2019-07-17,7911834.20085
2019-07-18,8936568.04557
2019-07-19,9040981.61259
2019-07-22,5671225.10885
2019-07-23,7152228.23753
2019-07-24,7340852.1246
2019-07-25,10055991.09338
2019-07-26,7444618.72352
2019-07-29,7347535.73351
2019-07-30,7930166.79108
2019-07-31,7791792.64421
2019-08-01,5933409.51973
2019-08-02,6250657.87504
2019-08-03,7417123.238155
2019-08-04,6792625.50967
2019-08-05,6669731.68396
2019-08-06,6403445.13664
2019-08-07,8192921.91325
2019-08-08,7490309.90408
2019-08-09,7119441.8867
2019-08-10,14302175.70926
2019-08-11,11535601.4107
2019-08-12,
2019-08-13,
2019-08-14,
2019-08-15,7411558.53955
2019-08-16,7273226.87132
2019-08-19,6226482.21392
2019-08-20,7095652.13851
2019-08-21,7549833.29001
2019-08-22,7415046.9616
2019-08-23,7248814.62956
2019-08-26,6886233.19407
2019-08-27,8643686.00926
2019-08-28,7548065.50745
2019-08-29,7264312.36365
2019-08-30,
2019-09-01,6472939.44543
2019-09-02,7125148.15163
2019-09-03,9174011.32904
2019-09-04,8912908.48316
2019-09-05,9417744.21652
2019-09-06,8440439.29318
2019-09-07,8736624.12798
2019-09-08,7119441.8867
2019-09-09,9753282.91426
2019-09-10,11088004.33969
2019-09-11,9198523.37726
2019-09-12,12290013.31713
2019-09-13,8868804.37937
2019-09-16,9095977.52428
2019-09-17,11309151.77098
2019-09-18,9437720.62068
2019-09-19,9745191.42541
2019-09-20,9804694.55228
2019-09-23,7266860.96
2019-09-24,8879573.78402
2019-09-25,8463392.42215
2019-09-26,8316900.37667
2019-09-27,12983244.94684
2019-09-30,11330242.76337
2019-10-01,11002604.32038
2019-10-02,10037806.94376
2019-10-03,9954108.35323
2019-10-04,7049583.54619
2019-10-05,6424780.46321
2019-10-06,7682648.94762
2019-10-07,13985714.98524
2019-10-08,14302175.70926
2019-10-09,11088004.33969
2019-10-10,11103507.33049
2019-10-11,9420376.55015
2019-10-12,12683229.96602
2019-10-14,11717840.09092
2019-10-15,8527690.39984
2019-10-16,6280577.88406
2019-10-17,6397304.34099
2019-10-18,7910846.21933
2019-10-21,6738801.62284
2019-10-22,8073372.42466
2019-10-23,9685857.88387
2019-10-24,10448022.73797
2019-10-25,
2019-10-28,3035287.28571
2019-10-29,
2019-10-30,8435523.581746
2019-10-31,7563742.07187
2019-11-01,7243304.81404
2019-11-02,8161457.04061
2019-11-03,7371440.8587
2019-11-04,7958967.35914
2019-11-05,8241834.72837
2019-11-06,9328723.71383
2019-11-07,7600995.55135
2019-11-08,11535601.4107
2019-11-09,9198523.37726
2019-11-10,9420376.55015
2019-11-11,10116075.77964
2019-11-12,10521449.75315
2019-11-13,11852856.05089
2019-11-14,12701901.98023
2019-11-15,10098425.68717
2019-11-18,12853127.66311
2019-11-19,12823443.02708
2019-11-20,13173353.93894
2019-11-21,10321090.54274
2019-11-22,10182454.90247
2019-11-25,13267076.92586
2019-11-26,13227937.42842
2019-11-27,11357318.6668
2019-11-28,10387655.58773
2019-11-29,11028625.60646
2019-12-02,9189992.90783
2019-12-03,7710663.88669
2019-12-04,12230967.15744
2019-12-05,14202439.34245
2019-12-06,12912028.90386
2019-12-07,7760229.44478
2019-12-08,
2019-12-09,11108501.40863
2019-12-10,12683229.96602
2019-12-11,12341276.7545
2019-12-12,13917626.08215
2019-12-13,15861215.56568
2019-12-16,12835078.14977
2019-12-17,13593960.96792
2019-12-18,11243631.22509
2019-12-19,9951901.13056
2019-12-20,13234426.36193
2019-12-23,13512019.00089
2019-12-24,12816605.33357
2019-12-25,8498040.26531
2019-12-26,11537224.3615
2019-12-27,12077680.35824
2019-12-30,13383950.45696
2019-12-31,12335663.06203
2020-01-01,
2020-01-02,15683891.82978
2020-01-03,19255767.92001
2020-01-04,16402430.61608
2020-01-05,
2020-01-06,21532056.89578
2020-01-07,35027006.6058
2020-01-08,15473951.66378
2020-01-09,20166440.05107
2020-01-10,20064326.39813
2020-01-12,38454898.12192
2020-01-13,20245775.43653
2020-01-14,20981924.25984
2020-01-15,19974118.35911
2020-01-16,22699550.84991
2020-01-17,14894646.9538
2020-01-20,16645840.06884
2020-01-21,18467364.34902
2020-01-22,20552021.55502
2020-01-23,19610600.60088
2020-01-24,19662978.13607
2020-01-27,19073335.53242
2020-01-28,18143295.71562
2020-01-29,17104430.10025
2020-01-30,15792859.25141
2020-01-31,18711051.0007
2020-02-01,15683891.82978
2020-02-03,16048662.70228
2020-02-04,14849601.52739
2020-02-05,22330468.05801
2020-02-06,20298519.18479
2020-02-07,32675947.31019
2020-02-09,23762858.30746
2020-02-10,27537108.29809
2020-02-11,32699303.87193
2020-02-12,24968352.32052
2020-02-13,20725459.21112
2020-02-14,20004309.6583
2020-02-17,20728095.68083
2020-02-18,20627507.21347
2020-02-19,21865653.22648
2020-02-20,23821620.05398
2020-02-21,19837763.79121
2020-02-24,16427308.31689
2020-02-25,18771354.81664
2020-02-26,18769275.42095
2020-02-27,18255753.33548
2020-02-28,12657460.98043
2020-03-01,19255767.92001
2020-03-02,11069031.75914
2020-03-03,14026507.36258
2020-03-04,11565976.31279
2020-03-05,11402228.54743
2020-03-06,22635508.27437
2020-03-07,31497172.3019
2020-03-08,
2020-03-09,25468318.63315
2020-03-10,13010753.59652
2020-03-11,29314745.65835
2020-03-12,12083828.92094
2020-03-13,13576708.51274
2020-03-16,7843136.0873
2020-03-17,11322377.7032
2020-03-18,9551556.27486
2020-03-19,9732255.19786
2020-03-20,9544842.33126
2020-03-23,10450362.44398
2020-03-24,11304527.16787
2020-03-25,16327486.3767
2020-03-26,15338330.40082
2020-03-27,15665688.30775
2020-03-30,11320577.02538
2020-03-31,13445998.7351
2020-04-01,16402430.61608
2020-04-02,14849601.52739
2020-04-03,15467822.1879
2020-04-05,15307182.02848
2020-04-06,22317124.51028
2020-04-07,20414117.92877
2020-04-08,31591660.24313
2020-04-09,23733642.14051
2020-04-10,16825459.44265
2020-04-11,31121452.09578
2020-04-12,38864937.55769
2020-04-13,16464067.33906
2020-04-14,21224236.37947
2020-04-15,24828131.51062
2020-04-16,19296724.66468
2020-04-17,17973821.60547
2020-04-20,15534977.71434
2020-04-21,16121761.66252
2020-04-22,17784519.46294
2020-04-23,
2020-04-24,18482984.82753
2020-04-27,20732393.33293
2020-04-28,20017159.02494
2020-04-29,20325952.78174
2020-04-30,20198559.8447
2020-05-01,
2020-05-02,22330468.05801
2020-05-03,11402228.54743
2020-05-04,15307182.02848
2020-05-05,17570254.446
2020-05-06,18111676.70971
2020-05-07,18633207.61122
2020-05-08,19576075.21859
2020-05-10,23764115.62807
2020-05-11,15616782.25752
2020-05-12,18940116.20289
2020-05-13,19133712.39575
2020-05-14,21589110.07291
2020-05-15,16477884.67028
2020-05-18,20965104.43605
2020-05-19,
2020-05-20,33480569.61638
2020-05-21,19027725.71642
2020-05-22,15560992.42472
2020-05-25,
2020-05-26,
2020-05-27,24045712.50719
2020-05-28,26170456.97195
2020-05-29,22272139.71483
2020-06-01,13957520.17817
2020-06-02,20298519.18479
2020-06-03,10996106.56384
2020-06-04,12833321.93688
2020-06-05,18111676.70971
2020-06-07,32302162.65407
2020-06-08,20596707.57526
2020-06-09,19890561.41229
2020-06-10,31689585.83519
2020-06-11,30174107.33327
2020-06-12,22670679.09552
2020-06-15,22381603.40524
2020-06-16,27854011.44087
2020-06-17,23940458.05895
2020-06-18,27567814.92385
2020-06-19,36392515.37497
2020-06-22,31340024.42576
2020-06-23,29301273.33697
2020-06-24,29247027.37861
2020-06-25,26383686.90331
2020-06-26,22241698.21217
2020-06-29,27120555.61415
2020-06-30,34513922.6614
2020-07-01,12867463.76916
2020-07-02,32675947.31019
2020-07-03,31497172.3019
2020-07-04,20414117.92877
2020-07-05,18633207.61122
2020-07-06,32302162.65407
2020-07-07,47480047.16193
2020-07-08,31681405.4252
2020-07-09,22019728.88987
2020-07-10,27809980.43547
2020-07-12,38536903.8477
2020-07-13,26486399.87025
2020-07-14,30200725.94115
2020-07-15,
2020-07-16,27802928.88435
2020-07-17,23802548.86986
2020-07-20,27806114.48561
2020-07-21,35633423.54378
2020-07-22,33287750.871
2020-07-23,28235358.60399
2020-07-24,24893048.97387
2020-07-27,27389063.74962
2020-07-28,32939815.58064
2020-07-29,31931603.42933
2020-07-30,11175652.83178
2020-07-31,
2020-08-01,15473951.66378
2020-08-03,
2020-08-04,14722954.32488
2020-08-05,19576075.21859
2020-08-06,20596707.57526
2020-08-07,31681405.4252
2020-08-09,26298775.01211
2020-08-10,31799196.03536
2020-08-11,31977503.13501
2020-08-12,41673272.89579
2020-08-13,26994046.90296
2020-08-14,20191066.04531
2020-08-17,19548206.31862
2020-08-18,20321601.5305
2020-08-19,29664597.41886
2020-08-20,31395242.13336
2020-08-21,40149613.37416
2020-08-24,23516985.03409
2020-08-25,25552303.15582
2020-08-26,24392185.94123
2020-08-27,23048453.76166
2020-08-28,22852378.91649
2020-08-31,22626218.08496
2020-09-01,20166440.05107
2020-09-02,23762858.30746
2020-09-03,25468318.63315
2020-09-04,23733642.14051
2020-09-06,19890561.41229
2020-09-07,35672361.61268
2020-09-08,26298775.01211
2020-09-09,31236978.0079
2020-09-10,33161684.04606
2020-09-11,24325968.35874
2020-09-12,46119532.63158
2020-09-14,23941760.52642
2020-09-15,27686912.72268
2020-09-16,22288657.0038
2020-09-17,24086338.96342
2020-09-18,23700588.74882
2020-09-21,27480693.04419
2020-09-22,23879281.19298
2020-09-23,27012016.22164
2020-09-24,32160796.14448
2020-09-25,33472888.39286
2020-09-28,30883443.45066
2020-09-29,35155555.81128
2020-09-30,38825856.84317
2020-10-01,20064326.39813
2020-10-02,21966624.3279
2020-10-03,13010753.59652
2020-10-04,16825459.44265
2020-10-05,23764115.62807
2020-10-06,31689585.83519
2020-10-07,27809980.43547
2020-10-08,31799196.03536
2020-10-09,33161684.04606
2020-10-11,43293569.16562
2020-10-12,43774560.45807
2020-10-13,34846441.07801
2020-10-14,43369849.37992
2020-10-15,34043222.48045
2020-10-16,29329921.76542
2020-10-19,33627979.34148
2020-10-20,36985017.48244
2020-10-21,36521343.06024
2020-10-22,36862630.75689
2020-10-23,31746752.40525
2020-10-26,35779702.50776
2020-10-27,32797130.83271
2020-10-28,13334853.28564
2020-10-29,
2020-10-30,32718452.22685
2020-11-02,32699303.87193
2020-11-03,13383456.66275
2020-11-04,31121452.09578
2020-11-05,15616782.25752
2020-11-06,23490021.31768
2020-11-08,31977503.13501
2020-11-09,44394132.84854
2020-11-10,43293569.16562
2020-11-11,61267798.93306
2020-11-12,64053544.83459
2020-11-13,38849768.5161
2020-11-16,38034365.42122
2020-11-17,37387582.13584
2020-11-18,43798707.93466
2020-11-19,63408163.16256
2020-11-20,40142884.88128
2020-11-23,43232184.85386
2020-11-24,46880046.26781
2020-11-25,47214147.68647
2020-11-26,37061737.48704
2020-11-27,41656228.78626
2020-11-30,39019692.46388
2020-12-01,38454898.12192
2020-12-02,24968352.32052
2020-12-03,12083828.92094
2020-12-04,38864937.55769
2020-12-05,18940116.20289
2020-12-06,22670679.09552
2020-12-07,38536903.8477
2020-12-08,29434584.29714
2020-12-09,46119532.63158
2020-12-10,43774560.45807
2020-12-11,38365547.64838
2020-12-14,41220584.57485
2020-12-15,39715033.29917
2020-12-16,43528895.00654
2020-12-17,36988762.43592
2020-12-18,34017489.74115
2020-12-21,40047174.27771
2020-12-22,38271566.09325
2020-12-23,37647151.686355
2020-12-24,45325197.31125
2020-12-25,30987457.37854
2020-12-28,34756391.89297
2020-12-29,39807883.81151
2020-12-30,44594707.46264
2020-12-31,37183008.44392
2021-01-01,
2021-01-02,38002669.90609
2021-01-03,34056084.82859
2021-01-04,30464781.14271
2021-01-05,54004060.99972
2021-01-06,18206434.042
2021-01-07,14720423.13425
2021-01-08,50688584.78695
2021-01-09,19397672.8756
2021-01-10,18413904.37487
2021-01-11,27847248.92133
2021-01-12,48373652.88961
2021-01-13,49072623.98919
2021-01-14,46155280.04204
2021-01-15,42290256.5967
2021-01-18,42015355.71218
2021-01-19,47480103.99094
2021-01-20,44410478.93688
2021-01-21,48371500.94591
2021-01-22,40736965.75044
2021-01-25,46152467.13342
2021-01-26,47084793.80616
2021-01-27,50557927.6717
2021-01-28,48161983.72176
2021-01-29,42295371.75258
2021-02-01,38002669.90609
2021-02-02,43796766.83707
2021-02-03,44061064.98475
2021-02-04,40990739.17405
2021-02-05,40285680.49075
2021-02-06,21375734.75391
2021-02-07,16875923.61286
2021-02-08,18126674.74331
2021-02-09,18227177.88048
2021-02-10,37542945.60786
2021-02-11,30615618.49693
2021-02-12,39243379.62709
2021-02-15,39679583.22728
2021-02-16,53652876.50213
2021-02-17,49181881.14135
2021-02-18,50523441.54705
2021-02-19,49026295.84992
2021-02-22,45893045.49015
2021-02-23,50238661.62039
2021-02-24,43966467.69784
2021-02-25,41758779.36256
2021-02-26,35239239.10869
2021-03-01,34056084.82859
2021-03-02,44107584.47105
2021-03-03,40947149.75597
2021-03-04,35127764.86633
2021-03-05,34000281.81454
2021-03-06,23037133.29553
2021-03-08,20947160.98748
2021-03-09,19585014.50809
2021-03-10,36567979.88354
2021-03-11,38547309.0855
2021-03-12,40506553.14195
2021-03-15,27856118.86086
2021-03-16,32767894.46681
2021-03-17,35733969.33346
2021-03-18,37563127.09444
2021-03-19,36820354.32816
2021-03-22,22553584.27448
2021-03-23,52777122.0814
2021-03-24,38927843.46586
2021-03-25,37324128.83713
2021-03-26,32348104.89489
2021-03-29,27063602.04182
2021-03-30,31709502.2023
2021-03-31,28327319.64141
2021-04-01,41096184.8269
2021-04-02,27606264.06482
2021-04-03,35127764.86633
2021-04-05,24201430.48319
2021-04-06,18716836.2724
2021-04-07,25428218.29055
2021-04-08,20005906.28657
2021-04-09,27977308.37683
2021-04-10,18708613.13108
2021-04-11,33272855.99692
2021-04-12,23943959.97488
2021-04-13,25923179.00478
2021-04-14,22162970.60525
2021-04-15,33900811.08693
2021-04-16,21372710.50799
2021-04-19,23534489.80717
2021-04-20,20497974.72051
2021-04-21,20958078.05503
2021-04-22,19505118.82161
2021-04-23,
2021-04-26,20135036.19111
2021-04-27,21696636.96817
2021-04-28,18427197.12821
2021-04-29,16507218.7277
2021-04-30,20167856.246
2021-05-01,54004060.99972
2021-05-02,40285680.49075
2021-05-03,20465326.92569
2021-05-04,24201430.48319
2021-05-05,21708434.72526
2021-05-06,25941539.00844
2021-05-07,16516288.7661
2021-05-08,23109508.74486
2021-05-10,24187124.3343
2021-05-11,23857501.66786
2021-05-12,9156133.33264
2021-05-13,
2021-05-14,
2021-05-17,21932222.78159
2021-05-18,24621895.89706
2021-05-19,
2021-05-20,23660463.98886
2021-05-21,21559402.8283
2021-05-24,20489475.94139
2021-05-25,27246838.46846
2021-05-26,22411712.7535
2021-05-27,23451002.51452
2021-05-28,19550685.69101
2021-05-31,16992479.69097
2021-06-01,18206434.042
2021-06-02,21375734.75391
2021-06-03,23037133.29553
2021-06-04,30076138.7943
2021-06-05,25941539.00844
2021-06-07,17844072.1897
2021-06-08,21964373.11945
2021-06-09,18064778.46873
2021-06-10,21502677.33964
2021-06-11,21524170.23439
2021-06-12,42708670.46622
2021-06-14,19099903.42737
2021-06-15,22108967.64623
2021-06-16,17530735.55424
2021-06-17,19563488.19588
2021-06-18,18504599.29649
2021-06-21,17272050.97858
2021-06-22,18611886.66994
2021-06-23,18323432.5807
2021-06-24,16342553.74064
2021-06-25,15472856.86437
2021-06-28,17168629.44883
2021-06-29,18166439.6163
2021-06-30,18069581.37448
2021-07-01,46672493.40967
2021-07-02,16875923.61286
2021-07-04,25428218.29055
2021-07-05,16516288.7661
2021-07-06,17844072.1897
2021-07-07,16645927.9088
2021-07-08,16027651.89107
2021-07-09,19674415.25553
2021-07-10,20315649.06758
2021-07-12,53352571.76043
2021-07-13,15320055.08473
2021-07-14,14553959.40448
2021-07-15,
2021-07-16,12551224.11779
2021-07-19,5414483.8289
2021-07-20,
2021-07-21,
2021-07-22,
2021-07-23,
2021-07-26,15574419.06273
2021-07-27,16515378.50094
2021-07-28,16009221.08036
2021-07-29,18845691.65282
2021-07-30,16626216.18026
2021-08-01,50688584.78695
2021-08-02,18126674.74331
2021-08-03,37812111.07309
2021-08-04,20005906.28657
2021-08-05,23109508.74486
2021-08-06,18612655.58618
2021-08-07,16027651.89107
2021-08-09,20747656.14953
2021-08-10,23419841.48933
2021-08-11,23566987.81819
2021-08-12,23114321.13126
2021-08-13,17773995.93996
2021-08-16,20734695.4996
2021-08-17,21799058.16648
2021-08-18,21298432.28801
2021-08-19,17699737.65761
2021-08-20,18426015.65716
2021-08-23,19854973.6044
2021-08-24,20617313.19583
2021-08-25,23298231.03178
2021-08-26,19277318.52136
2021-08-27,17576110.14054
2021-08-30,
2021-08-31,20925686.70121
2021-09-01,19397672.8756
2021-09-02,18227177.88048
2021-09-03,19585014.50809
2021-09-04,27977308.37683
2021-09-06,18064778.46873
2021-09-07,19674415.25553
2021-09-08,20747656.14953
2021-09-09,17847363.74805
2021-09-10,16468360.706
2021-09-11,42229775.40691
2021-09-12,62041537.3111
2021-09-13,17966403.96587
2021-09-14,20018279.10081
2021-09-15,19851836.96822
2021-09-16,19027599.81113
2021-09-17,19151765.60287
2021-09-20,18918755.33651
2021-09-21,18973329.57222
2021-09-22,17763636.71296
2021-09-23,25927115.8433
2021-09-24,19842576.66125
2021-09-27,18274926.50541
2021-09-28,19558619.63734
2021-09-29,19113791.02301
2021-09-30,22379676.71583
2021-10-01,18413904.37487
2021-10-02,37542945.60786
2021-10-03,36567979.88354
2021-10-04,18708613.13108
2021-10-05,18388210.62371
2021-10-06,21502677.33964
2021-10-07,20315649.06758
2021-10-08,23419841.48933
2021-10-09,16468360.706
2021-10-11,18666540.75639
2021-10-12,53030502.67929
2021-10-13,26281420.58068
2021-10-14,20491642.12621
2021-10-15,23491509.63752
2021-10-18,21276098.96181
2021-10-19,20325916.86501
2021-10-20,23703760.03442
2021-10-21,34582738.71631
2021-10-22,28554058.8471
2021-10-25,29304387.15013
2021-10-26,28189449.81064
2021-10-27,31046722.83125
2021-10-28,12189523.36115
2021-10-29,
2021-11-01,27847248.92133
2021-11-02,36281782.42718
2021-11-03,38859039.39847
2021-11-04,33272855.99692
2021-11-05,31361957.09223
2021-11-06,21524170.23439
2021-11-08,23566987.81819
2021-11-09,42229775.40691
2021-11-10,37568028.93589
2021-11-11,42143145.02761
2021-11-12,28302975.01141
2021-11-15,42171305.72763
2021-11-16,44157101.59024
2021-11-17,34632485.16236
2021-11-18,56194898.44602
2021-11-19,37450519.0473
2021-11-22,34587101.88214
2021-11-23,62985436.68089
2021-11-24,58410545.79211
2021-11-25,42162844.20626
2021-11-26,43322100.60249
2021-11-29,38970093.18299
2021-11-30,45388296.8041
2021-12-01,48373652.88961
2021-12-02,39243379.62709
2021-12-03,28649896.77322
2021-12-04,23943959.97488
2021-12-05,9156133.33264
2021-12-06,42708670.46622
2021-12-07,16018356.13092
2021-12-08,61923792.67264
2021-12-09,62041537.3111
2021-12-10,21712947.51579
2021-12-11,28302975.01141
2021-12-13,56806924.62742
2021-12-14,64821659.98855
2021-12-15,62026687.78309
2021-12-16,69696165.44596
2021-12-17,91222787.88074
2021-12-20,55032754.55792
2021-12-21,45038196.90969
2021-12-22,49263725.81019
2021-12-23,42022927.44865
2021-12-24,32326231.24327
2021-12-27,37951798.76533
2021-12-28,30299204.42073
2021-12-29,31404602.33659
2021-12-30,29930910.61987
2021-12-31,21610571.614
2022-01-02,31022773.40192
2022-01-03,39341726.90545
2022-01-04,40062590.14043
2022-01-05,34742043.88865
2022-01-06,51405614.23431
2022-01-07,35037921.46151
2022-01-08,47166916.51916
2022-01-09,94166845.30409
2022-01-10,40757346.11314
2022-01-11,101369608.71542
2022-01-12,146846684.24432
2022-01-13,46627668.7213
2022-01-14,38693690.52509
2022-01-17,43358123.10632
2022-01-18,42910562.01607
2022-01-19,52141089.396535
2022-01-20,55734940.48088
2022-01-21,36857077.53645
2022-01-24,46435161.22989
2022-01-25,34113845.50455
2022-01-26,28939230.94812
2022-01-27,33917985.98016
2022-01-28,34696655.04278
2022-01-31,30798160.21129
2022-02-01,31022773.40192
2022-02-02,34210584.05211
2022-02-03,29370343.29974
2022-02-04,25193046.97384
2022-02-05,
2022-02-06,49898009.65719
2022-02-07,33360643.26036
2022-02-08,34319517.55298
2022-02-09,37861784.29577
2022-02-10,34011648.14647
2022-02-11,97699810.61753
2022-02-12,143797230.38198
2022-02-14,40289357.6426
2022-02-15,36160429.15662
2022-02-16,31036211.43253
2022-02-17,39486047.48448
2022-02-18,25274241.07422
2022-02-21,32425383.74383
2022-02-22,33425832.74194
2022-02-23,33021351.77209
2022-02-24,32070058.44728
2022-02-25,41691949.96009
2022-02-28,37026290.40786
2022-03-01,27711632.40476
2022-03-02,29370343.29974
2022-03-03,38884751.10078
2022-03-04,34562838.09065
2022-03-05,
2022-03-06,48440709.41811
2022-03-07,40834015.7418
2022-03-08,43554494.28452
2022-03-09,71258203.26822
2022-03-10,44122654.13542
2022-03-11,41904300.24018
2022-03-14,34154102.61305
2022-03-15,40345700.15056
2022-03-16,32327010.02127
2022-03-17,38776367.71944
2022-03-18,32824273.76804
2022-03-21,33072379.51513
2022-03-22,40007369.41783
2022-03-23,40777107.55491
2022-03-24,40498444.91838
2022-03-25,30428430.25366
2022-03-28,35535753.22341
2022-03-29,48391471.55029
2022-03-30,40421491.45445
2022-03-31,40893887.80338
2022-04-01,46505256.90024
2022-04-02,25193046.97384
2022-04-03,34562838.09065
2022-04-04,56872380.32028
2022-04-05,
2022-04-06,51395389.52343
2022-04-07,34873564.46412
2022-04-08,57349635.20199
2022-04-10,91540444.68591
2022-04-11,73488741.56212
2022-04-12,69658123.57244
2022-04-13,71940399.113
2022-04-14,53311046.92038
2022-04-15,40516404.58761
2022-04-18,55857342.59584
2022-04-19,65022389.53488
2022-04-20,53495817.66008
2022-04-21,57033047.66148
2022-04-22,63214443.32015
2022-04-25,51411559.71977
2022-04-26,57423592.94097
2022-04-27,47432981.68715
2022-04-28,44573595.86066
2022-04-29,41359945.46618
2022-05-01,34742043.88865
2022-05-02,
2022-05-03,
2022-05-04,62771565.4807
2022-05-05,43909328.90073
2022-05-06,47658783.37648
2022-05-07,36229769.07559
2022-05-08,62637310.94327
2022-05-09,47167008.91868
2022-05-10,91109293.17129
2022-05-11,50113560.71698
2022-05-12,54016196.44499
2022-05-13,39902107.73446
2022-05-16,42916446.29995
2022-05-17,41839562.26878
2022-05-18,42706684.56746
2022-05-19,
2022-05-20,43763383.51564
2022-05-23,47328908.98317
2022-05-24,39324462.00862
2022-05-25,41713822.2995
2022-05-26,46404263.85495
2022-05-27,46800571.42766
2022-05-30,55026530.87802
2022-05-31,65332152.84013
2022-06-01,39155757.20651
2022-06-02,49898009.65719
2022-06-03,48440709.41811
2022-06-04,51395389.52343
2022-06-05,47658783.37648
2022-06-06,57755726.09974
