Tarih,TP_MK_G_HIZMET
2021-10-14,1923.74
2021-10-15,1933.44
2021-10-18,1941.47
2021-10-19,1954.51
2021-10-20,1941.98
2021-10-21,1968.18
2021-10-22,1985.95
2021-10-25,1987.46
2021-10-26,2005.37
2021-10-27,2018.66
2021-10-28,2016.9
2021-10-29,
2021-11-01,2041.74
2021-11-02,2028.86
2021-11-03,2052.38
2021-11-04,2119.09
2021-11-05,2134.76
2021-11-06,1928.71
2021-11-08,1914.1
2021-11-09,2150.03
2021-11-10,2176.09
2021-11-11,2185.73
2021-11-12,2206.62
2021-11-15,2235.89
2021-11-16,2203.63
2021-11-17,2237.95
2021-11-18,2262.98
2021-11-19,2254.82
2021-11-22,2282.91
2021-11-23,2301.43
2021-11-24,2345.04
2021-11-25,2362.89
2021-11-26,2309.95
2021-11-29,2329.97
2021-11-30,2338.78
2021-12-01,2400.32
2021-12-02,2410.75
2021-12-03,2065.24
2021-12-04,1911.97
2021-12-05,1897.6
2021-12-06,2487.14
2021-12-07,1841.44
2021-12-08,2554.2
2021-12-09,2560.19
2021-12-10,1936.0
2021-12-11,2206.62
2021-12-13,2612.82
2021-12-14,2653.75
2021-12-15,2689.47
2021-12-16,2793.18
2021-12-17,2568.18
2021-12-20,2510.36
2021-12-21,2322.73
2021-12-22,2255.61
2021-12-23,2257.75
2021-12-24,2338.85
2021-12-27,2311.06
2021-12-28,2268.44
2021-12-29,2331.83
2021-12-30,2280.78
2021-12-31,2277.84
2022-01-02,2574.11
2022-01-03,2442.31
2022-01-04,2440.57
2022-01-05,2500.5
2022-01-06,3186.97
2022-01-07,3231.22
2022-01-08,3614.36
2022-01-09,4351.57
2022-01-10,2546.29
2022-01-11,6114.74
2022-01-12,7500.85
2022-01-13,2565.07
2022-01-14,2558.38
2022-01-17,2594.8
2022-01-18,2478.95
2022-01-19,2532.38
2022-01-20,2517.57
2022-01-21,2520.32
2022-01-24,2429.72
2022-01-25,2471.84
2022-01-26,2489.81
2022-01-27,2570.53
2022-01-28,2550.53
2022-01-31,2577.76
2022-02-01,2574.11
2022-02-02,2539.75
2022-02-03,2509.06
2022-02-04,2496.97
2022-02-05,
2022-02-06,3225.53
2022-02-07,2554.68
2022-02-08,2551.68
2022-02-09,2586.95
2022-02-10,2597.92
2022-02-11,6181.71
2022-02-12,7450.14
2022-02-14,2558.33
2022-02-15,2618.53
2022-02-16,2613.56
2022-02-17,2565.47
2022-02-18,2612.04
2022-02-21,2611.98
2022-02-22,2599.73
2022-02-23,2578.28
2022-02-24,2383.15
2022-02-25,2479.28
2022-02-28,2449.44
2022-03-01,2374.15
2022-03-02,2509.06
2022-03-03,2521.8
2022-03-04,2474.52
2022-03-05,
2022-03-06,3224.92
2022-03-07,2489.84
2022-03-08,2486.58
2022-03-09,2536.85
2022-03-10,2527.66
2022-03-11,2565.23
2022-03-14,2595.4
2022-03-15,2588.37
2022-03-16,2602.6
2022-03-17,2635.97
2022-03-18,2668.12
2022-03-21,2686.44
2022-03-22,2724.11
2022-03-23,2724.12
2022-03-24,2718.69
2022-03-25,2728.96
2022-03-28,2741.78
2022-03-29,2799.35
2022-03-30,2836.79
2022-03-31,2848.26
2022-04-01,2847.7
2022-04-02,2496.97
2022-04-03,2474.52
2022-04-04,2863.89
2022-04-05,
2022-04-06,2873.34
2022-04-07,3200.65
2022-04-08,3698.21
2022-04-10,5027.07
2022-04-11,2973.09
2022-04-12,2997.14
2022-04-13,3008.18
2022-04-14,3029.32
2022-04-15,3054.23
2022-04-18,3063.01
2022-04-19,3098.24
2022-04-20,3120.12
2022-04-21,3165.5
2022-04-22,3096.34
2022-04-25,3102.86
2022-04-26,3043.92
2022-04-27,3080.44
2022-04-28,3077.72
2022-04-29,3054.78
2022-05-01,2500.5
2022-05-02,
2022-05-03,
2022-05-04,2885.72
2022-05-05,3090.43
2022-05-06,3052.01
2022-05-07,3164.2
2022-05-08,3758.11
2022-05-09,3058.27
2022-05-10,5099.58
2022-05-11,3013.05
2022-05-12,2967.4
2022-05-13,2990.93
2022-05-16,2982.53
2022-05-17,2992.73
2022-05-18,2976.6
2022-05-19,
2022-05-20,2952.49
2022-05-23,2962.99
2022-05-24,2930.53
2022-05-25,2960.25
2022-05-26,3029.29
2022-05-27,3028.61
2022-05-30,3143.7
2022-05-31,3147.0
2022-06-01,2498.15
2022-06-02,3225.53
2022-06-03,3224.92
2022-06-04,2873.34
2022-06-05,3052.01
2022-06-06,3257.47
2022-06-07,3242.82
2022-06-08,3142.55
2022-06-09,3190.28
2022-06-10,3166.15
2022-06-12,7581.0
2022-06-13,3136.48
2022-06-14,3175.96
2022-06-15,3224.65
2022-06-16,3180.55
2022-06-17,3231.38
2022-06-20,3277.23
2022-06-21,3311.66
2022-06-22,3337.17
2022-06-23,3315.84
2022-06-24,3322.96
2022-06-27,3297.42
2022-06-28,3260.13
2022-06-29,3166.51
2022-06-30,3149.35
2022-07-01,3231.22
2022-07-02,2554.68
2022-07-03,2489.84
2022-07-04,2911.47
2022-07-05,3164.2
2022-07-06,3242.82
2022-07-07,3294.62
2022-07-08,3319.24
2022-07-09,4551.02
2022-07-10,5155.7
2022-07-11,
2022-07-12,
2022-07-13,3353.8
2022-07-14,3308.3
2022-07-15,
2022-07-18,3377.81
2022-07-19,3451.06
2022-07-20,3468.12
2022-07-21,3439.35
2022-07-22,3420.6
2022-07-25,3439.77
2022-07-26,3456.38
2022-07-27,3492.26
2022-07-28,3492.14
2022-07-29,3534.91
2022-08-01,3614.36
2022-08-02,2551.68
2022-08-03,3670.24
2022-08-04,2937.46
2022-08-05,3758.11
2022-08-06,3142.55
2022-08-07,3319.24
2022-08-08,3838.87
2022-08-09,4584.08
2022-08-10,3912.72
2022-08-11,3998.99
2022-08-12,7415.47
2022-08-15,4011.9
2022-08-16,4096.29
2022-08-17,4157.68
2022-08-18,4134.28
2022-08-19,4138.83
2022-08-22,4220.6
2022-08-23,4263.84
2022-08-24,4260.83
2022-08-25,4324.01
2022-08-26,4321.66
2022-08-29,4343.3
2022-08-30,
2022-08-31,4361.04
2022-09-01,4351.57
2022-09-02,2586.95
2022-09-03,2536.85
2022-09-05,4529.29
2022-09-06,3190.28
2022-09-07,4551.02
2022-09-08,3843.37
2022-09-09,4603.67
2022-09-11,6659.53
2022-09-12,7661.55
2022-09-13,4479.18
2022-09-14,4626.08
2022-09-15,4578.63
2022-09-16,4654.28
2022-09-19,4488.95
2022-09-20,4584.24
2022-09-21,4564.85
2022-09-22,4630.46
2022-09-23,4675.45
2022-09-26,4662.48
2022-09-27,4693.74
2022-09-28,4608.91
2022-09-29,4547.38
2022-09-30,4641.24
2022-10-01,2546.29
2022-10-02,2597.92
2022-10-03,2527.66
2022-10-04,5027.07
2022-10-05,5099.58
2022-10-06,5155.4
2022-10-07,5155.7
2022-10-08,3912.72
2022-10-10,5228.57
2022-10-11,6769.71
2022-10-12,5185.37
2022-10-13,5274.1
2022-10-14,5390.6
2022-10-17,5720.71
2022-10-18,5688.46
2022-10-19,5746.68
2022-10-20,5809.73
2022-10-21,5855.31
2022-10-24,5908.35
2022-10-25,5883.95
2022-10-26,5882.92
2022-10-27,5891.74
2022-10-28,5802.12
2022-10-31,5951.08
2022-11-01,2536.58
2022-11-02,2616.98
2022-11-03,2565.23
2022-11-04,6363.17
2022-11-05,3013.05
2022-11-07,6457.93
2022-11-08,3998.99
2022-11-09,6659.53
2022-11-10,6769.71
2022-11-11,6811.1
2022-11-14,6950.5
2022-11-15,6987.91
2022-11-16,6848.26
2022-11-17,6721.09
2022-11-18,6734.8
2022-11-21,6835.87
2022-11-22,7110.86
2022-11-23,7150.43
2022-11-24,7207.68
2022-11-25,7201.05
2022-11-28,7252.41
2022-11-29,7349.86
2022-11-30,7365.74
2022-12-01,7500.85
2022-12-02,7450.14
2022-12-04,2997.14
2022-12-05,7557.01
2022-12-06,7581.0
2022-12-07,7377.15
2022-12-08,3998.71
2022-12-09,4700.07
2022-12-10,5185.37
2022-12-12,7921.29
2022-12-13,7979.68
2022-12-14,7679.83
2022-12-15,7830.06
2022-12-16,7836.27
2022-12-19,7961.94
2022-12-20,8062.77
2022-12-21,8043.86
2022-12-22,8049.75
2022-12-23,8087.05
2022-12-26,8142.05
2022-12-27,8086.42
2022-12-28,7932.41
2022-12-29,8140.23
2022-12-30,8154.87
2023-01-02,7038.74
2023-01-03,7572.4
2023-01-04,8126.15
2023-01-05,
2023-01-06,7885.29
2023-01-08,11387.34
2023-01-09,7686.53
2023-01-10,7422.41
2023-01-11,7011.2
2023-01-12,13140.59
2023-01-13,7317.16
2023-01-16,7661.59
2023-01-17,7850.99
2023-01-18,7958.9
2023-01-19,8031.25
2023-01-20,8041.55
2023-01-23,7942.95
2023-01-24,7911.53
2023-01-25,7893.49
2023-01-26,7861.2
2023-01-27,7751.31
2023-01-30,7601.61
2023-01-31,7387.93
2023-02-01,7038.74
2023-02-02,7048.72
2023-02-03,7536.99
2023-02-05,6914.1
2023-02-06,7324.94
2023-02-07,6675.5
2023-02-08,11590.71
2023-02-09,
2023-02-10,
2023-02-11,12473.5
2023-02-13,
2023-02-14,
2023-02-15,7302.91
2023-02-16,7136.36
2023-02-17,7102.04
2023-02-20,7161.16
2023-02-21,7125.61
2023-02-22,7140.91
2023-02-23,7250.99
2023-02-24,7170.01
2023-02-27,7350.73
2023-02-28,7445.02
2023-03-01,7572.4
2023-03-02,7536.99
2023-03-03,7394.46
2023-03-04,7012.8
2023-03-05,6857.18
2023-03-06,7571.86
2023-03-07,7585.64
2023-03-08,11672.53
2023-03-09,7613.29
2023-03-10,13765.58
2023-03-11,12547.95
2023-03-13,7543.19
2023-03-14,7384.67
2023-03-15,7241.41
2023-03-16,7435.71
2023-03-17,7399.4
2023-03-20,7220.03
2023-03-21,7113.52
2023-03-22,7214.58
2023-03-23,7291.85
2023-03-24,7293.53
2023-03-27,7290.69
2023-03-28,7039.7
2023-03-29,7148.97
2023-03-30,7116.86
2023-03-31,6993.29
2023-04-01,8126.15
2023-04-03,7012.8
2023-04-04,7267.11
2023-04-05,6858.5
2023-04-06,7303.44
2023-04-07,7316.85
2023-04-08,11931.04
2023-04-09,13379.52
2023-04-10,7589.66
2023-04-11,7595.9
2023-04-12,13161.56
2023-04-13,7670.12
2023-04-14,7654.5
2023-04-17,7575.83
2023-04-18,7541.48
2023-04-19,7583.27
2023-04-20,7567.74
2023-04-21,
2023-04-24,7586.92
2023-04-25,7365.13
2023-04-26,7252.6
2023-04-27,7314.68
2023-04-28,7118.09
2023-05-01,7540.03
2023-05-02,6914.1
2023-05-03,6857.18
2023-05-04,7251.21
2023-05-05,6780.95
2023-05-06,7970.04
2023-05-07,9482.6
2023-05-08,6993.22
2023-05-09,6894.74
2023-05-10,13764.02
2023-05-11,7208.31
2023-05-12,13136.01
2023-05-15,6683.21
2023-05-16,6910.44
2023-05-17,7041.65
2023-05-18,6833.88
2023-05-19,
2023-05-22,6788.52
2023-05-23,6771.16
2023-05-24,6725.61
2023-05-25,6733.96
2023-05-26,6957.03
2023-05-29,7206.88
2023-05-30,7360.2
2023-05-31,7330.38
2023-06-01,7885.29
2023-06-02,7324.94
2023-06-03,7571.86
2023-06-04,7303.44
2023-06-05,7970.04
2023-06-06,7952.0
2023-06-07,8167.01
2023-06-08,8142.65
2023-06-09,8346.15
2023-06-10,13768.72
2023-06-11,12805.18
2023-06-12,12811.27
2023-06-13,8280.55
2023-06-14,8245.39
2023-06-15,8387.32
2023-06-16,8422.42
2023-06-19,8155.18
2023-06-20,8012.68
2023-06-21,7894.31
2023-06-22,8262.39
2023-06-23,8454.78
2023-06-26,8704.82
2023-06-27,8813.49
2023-06-28,
2023-06-29,
2023-06-30,
2023-07-02,6675.5
2023-07-03,7585.64
2023-07-04,9223.6
2023-07-05,9482.6
2023-07-06,8167.01
2023-07-07,9620.15
2023-07-08,12248.25
2023-07-09,13400.61
2023-07-10,9810.89
2023-07-11,12890.32
2023-07-12,13090.95
2023-07-13,9755.74
2023-07-14,9884.11
2023-07-17,10241.19
2023-07-18,10080.97
2023-07-19,10431.68
2023-07-20,10631.62
2023-07-21,10764.52
2023-07-24,10843.19
2023-07-25,10519.7
2023-07-26,10767.85
2023-07-27,10952.94
2023-07-28,11284.73
2023-07-31,11471.76
2023-08-01,11387.34
2023-08-02,11590.71
2023-08-03,7577.87
2023-08-04,11931.04
2023-08-05,6993.22
2023-08-06,8142.65
2023-08-07,12248.25
2023-08-08,12272.66
2023-08-09,12447.59
2023-08-10,12270.41
2023-08-11,13113.38
2023-08-12,13025.75
2023-08-14,12816.45
2023-08-15,12688.31
2023-08-16,12590.65
2023-08-17,12749.01
2023-08-18,12287.76
2023-08-21,12752.5
2023-08-22,12793.02
2023-08-23,12483.71
2023-08-24,12080.99
2023-08-25,12573.7
2023-08-28,12965.06
2023-08-29,12862.07
2023-08-30,
2023-08-31,12929.65
2023-09-01,7686.53
2023-09-02,
2023-09-03,7613.29
2023-09-04,13379.52
2023-09-05,6894.74
2023-09-06,13213.36
2023-09-07,13400.61
2023-09-08,12447.59
2023-09-10,13215.91
2023-09-11,13105.31
2023-09-12,13317.6
2023-09-13,13104.2
2023-09-14,13226.57
2023-09-15,12946.2
2023-09-18,12445.51
2023-09-19,12635.09
2023-09-20,12563.02
2023-09-21,12998.23
2023-09-22,13006.45
2023-09-25,13395.55
2023-09-26,13227.3
2023-09-27,13223.82
2023-09-28,13261.15
2023-09-29,13390.16
2023-10-01,7422.41
2023-10-02,13769.84
2023-10-03,7621.32
2023-10-04,13540.78
2023-10-05,6782.01
2023-10-06,13768.72
2023-10-07,9810.89
2023-10-08,12270.41
2023-10-09,13215.91
2023-10-10,13702.39
2023-10-11,12949.5
2023-10-12,13301.14
2023-10-13,13114.24
2023-10-16,12888.77
2023-10-17,13095.63
2023-10-18,12657.69
2023-10-19,12546.44
2023-10-20,12140.99
2023-10-23,12527.38
2023-10-24,12897.57
2023-10-25,12037.65
2023-10-26,12390.77
2023-10-27,12479.02
2023-10-30,12507.9
2023-10-31,12213.21
2023-11-01,12222.25
2023-11-02,12473.5
2023-11-03,12547.95
2023-11-04,7595.9
2023-11-05,7208.31
2023-11-06,12805.18
2023-11-07,12890.32
2023-11-08,13113.38
2023-11-09,13105.31
2023-11-10,12949.5
2023-11-12,12680.39
2023-11-13,12687.9
2023-11-14,12820.87
2023-11-15,12790.58
2023-11-16,13016.97
2023-11-17,13289.65
2023-11-20,13353.44
2023-11-21,13631.84
2023-11-22,13483.6
2023-11-23,13385.69
2023-11-24,13435.16
2023-11-27,13496.67
2023-11-28,13447.09
2023-11-29,13158.22
2023-11-30,13078.43
2023-12-01,13140.59
2023-12-04,13161.56
2023-12-05,7063.67
2023-12-06,12811.27
2023-12-07,9735.64
2023-12-08,13025.75
2023-12-09,13317.6
2023-12-10,13301.14
2023-12-11,12680.39
2023-12-12,12646.63
2023-12-13,12167.2
2023-12-14,12582.2
2023-12-15,12795.77
2023-12-18,12398.67
2023-12-19,12272.79
2023-12-20,12141.94
2023-12-21,12352.04
2023-12-22,12052.49
2023-12-25,11572.51
2023-12-26,11660.11
2023-12-27,11615.27
2023-12-28,11926.48
2023-12-29,12053.34
2024-01-01,
2024-01-02,14552.74
2024-01-03,12036.85
2024-01-04,12230.44
2024-01-05,12475.6
2024-01-07,17446.42
2024-01-08,12706.15
2024-01-09,12641.88
2024-01-10,12813.37
2024-01-11,15628.46
2024-01-12,13010.19
2024-01-15,13153.3
2024-01-16,13126.81
2024-01-17,13199.72
2024-01-18,13209.96
2024-01-19,13205.41
2024-01-22,13279.17
2024-01-23,13411.65
2024-01-24,13619.17
2024-01-25,13730.27
2024-01-26,14046.01
2024-01-29,14310.44
2024-01-30,14290.47
2024-01-31,14434.28
2024-02-01,12359.31
2024-02-02,14613.45
2024-02-04,14574.16
2024-02-05,14857.06
2024-02-06,14988.25
2024-02-07,17661.7
2024-02-08,17918.41
2024-02-09,17574.72
2024-02-10,15534.07
2024-02-12,16662.19
2024-02-13,14924.18
2024-02-14,15023.96
2024-02-15,15307.21
2024-02-16,15250.88
2024-02-19,15089.64
2024-02-20,15287.81
2024-02-21,15267.58
2024-02-22,15381.38
2024-02-23,15490.17
2024-02-26,15445.68
2024-02-27,15062.8
2024-02-28,14877.39
2024-02-29,15199.02
2024-03-01,15078.56
2024-03-04,14780.1
2024-03-05,16665.95
2024-03-06,17209.14
2024-03-07,14949.2
2024-03-08,15079.2
2024-03-09,17502.38
2024-03-10,15442.65
2024-03-11,14973.43
2024-03-12,16851.21
2024-03-13,14698.98
2024-03-14,14751.89
2024-03-15,14743.75
2024-03-18,14539.86
2024-03-19,14762.22
2024-03-20,14759.42
2024-03-21,14915.41
2024-03-22,14890.38
2024-03-25,14640.43
2024-03-26,14268.95
2024-03-27,14233.8
2024-03-28,14541.54
2024-03-29,14739.46
2024-04-01,14794.36
2024-04-02,14574.16
2024-04-03,14780.1
2024-04-04,14711.57
2024-04-05,15485.8
2024-04-06,17099.24
2024-04-07,17957.12
2024-04-08,15781.13
2024-04-09,17469.1
2024-04-10,15636.8
2024-04-11,15377.13
2024-04-12,16938.67
2024-04-15,15605.56
2024-04-16,15458.66
2024-04-17,15460.23
2024-04-18,15362.43
2024-04-19,15584.21
2024-04-22,15656.31
2024-04-23,
2024-04-24,15766.12
2024-04-25,15927.7
2024-04-26,16148.21
2024-04-29,16263.37
2024-04-30,16191.34
2024-05-01,
2024-05-02,16455.67
2024-05-03,16665.95
2024-05-04,15485.8
2024-05-06,16616.02
2024-05-07,17944.99
2024-05-08,17069.91
2024-05-09,16650.41
2024-05-10,16615.15
2024-05-11,15322.71
2024-05-12,17120.33
2024-05-13,16362.43
2024-05-14,16498.67
2024-05-15,16639.28
2024-05-16,16814.87
2024-05-17,17321.27
2024-05-20,17394.28
2024-05-21,17342.71
2024-05-22,17421.88
2024-05-23,17333.58
2024-05-24,17128.69
2024-05-27,17050.83
2024-05-28,17049.88
2024-05-29,16806.76
2024-05-30,16829.42
2024-05-31,16882.04
2024-06-02,14988.25
2024-06-03,14469.03
2024-06-04,17099.24
2024-06-05,17211.33
2024-06-06,17035.84
2024-06-07,16863.83
2024-06-08,17266.45
2024-06-09,17079.04
2024-06-10,16676.85
2024-06-11,15870.25
2024-06-12,16888.24
2024-06-13,17395.76
2024-06-14,17694.05
2024-06-17,
2024-06-18,
2024-06-19,
2024-06-20,18116.44
2024-06-21,18211.71
2024-06-24,17993.82
2024-06-25,17990.02
2024-06-26,17663.36
2024-06-27,17850.39
2024-06-28,17880.18
2024-07-01,17446.42
2024-07-02,17661.7
2024-07-03,14949.2
2024-07-04,17957.12
2024-07-05,17944.99
2024-07-06,16863.83
2024-07-08,17991.43
2024-07-09,18052.92
2024-07-10,15458.05
2024-07-11,16040.22
2024-07-12,18429.95
2024-07-15,
2024-07-16,18527.55
2024-07-17,18607.78
2024-07-18,18785.16
2024-07-19,18817.28
2024-07-22,18784.23
2024-07-23,18649.28
2024-07-24,18566.45
2024-07-25,18419.36
2024-07-26,18411.05
2024-07-29,18128.69
2024-07-30,18222.75
2024-07-31,18137.13
2024-08-01,18377.56
2024-08-02,17918.41
2024-08-03,15079.2
2024-08-04,15781.13
2024-08-05,16648.2
2024-08-06,17266.45
2024-08-07,17991.43
2024-08-08,17644.13
2024-08-09,17591.29
2024-08-10,15552.88
2024-08-11,16379.11
2024-08-12,17480.24
2024-08-13,17540.26
2024-08-14,17411.31
2024-08-15,17525.54
2024-08-16,17368.91
2024-08-19,17732.35
2024-08-20,17524.19
2024-08-21,17293.15
2024-08-22,17199.53
2024-08-23,16873.51
2024-08-26,16606.7
2024-08-27,17054.14
2024-08-28,17123.25
2024-08-29,17137.92
2024-08-30,
2024-09-01,12641.88
2024-09-02,17574.72
2024-09-03,17502.38
2024-09-04,17469.1
2024-09-05,17345.29
2024-09-06,17079.04
2024-09-07,18052.92
2024-09-08,17591.29
2024-09-09,16983.83
2024-09-10,16953.69
2024-09-11,16724.97
2024-09-12,16819.12
2024-09-13,17067.95
2024-09-16,16859.39
2024-09-17,17257.84
2024-09-18,17336.69
2024-09-19,17548.17
2024-09-20,17229.05
2024-09-23,17220.32
2024-09-24,17227.67
2024-09-25,16894.34
2024-09-26,16721.86
2024-09-27,16554.83
2024-09-30,16344.75
2024-10-01,12813.37
2024-10-02,15534.07
2024-10-03,15442.65
2024-10-04,15636.8
2024-10-05,16615.15
2024-10-06,16676.85
2024-10-07,15458.05
2024-10-08,15552.88
2024-10-09,15659.86
2024-10-10,15359.3
2024-10-11,15241.41
2024-10-12,17362.45
2024-10-14,14979.64
2024-10-15,15299.26
2024-10-16,15486.64
2024-10-17,15614.92
2024-10-18,15345.99
2024-10-21,15209.37
2024-10-22,15563.83
2024-10-23,15271.47
2024-10-24,15593.09
2024-10-25,15654.94
2024-10-28,15739.14
2024-10-29,
2024-10-30,15868.94
2024-10-31,15582.08
2024-11-01,15628.46
2024-11-03,14973.43
2024-11-04,
2024-11-05,15322.71
2024-11-06,15870.25
2024-11-07,18340.38
2024-11-08,16379.11
2024-11-09,16724.97
2024-11-10,15241.41
2024-11-11,16489.08
2024-11-12,16342.45
2024-11-13,16291.55
2024-11-14,16495.6
2024-11-15,16470.74
2024-11-18,16400.93
2024-11-19,16199.11
2024-11-20,15861.44
2024-11-21,16224.98
2024-11-22,16339.95
2024-11-25,16715.69
2024-11-26,16667.73
2024-11-27,16640.67
2024-11-28,16535.34
2024-11-29,16503.8
2024-12-01,13010.19
2024-12-02,16662.19
2024-12-03,16851.21
2024-12-04,
2024-12-05,17120.33
2024-12-06,16888.24
2024-12-07,18429.95
2024-12-08,17480.24
2024-12-09,16819.12
2024-12-10,17362.45
2024-12-11,17419.72
2024-12-12,17425.0
2024-12-13,17519.45
2024-12-16,17391.14
2024-12-17,17459.77
2024-12-18,17224.96
2024-12-19,16981.99
2024-12-20,16878.4
2024-12-23,16688.72
2024-12-24,16701.39
2024-12-25,16985.8
2024-12-26,17120.8
2024-12-27,17278.0
2024-12-30,17182.89
2024-12-31,17150.47
2025-01-01,
2025-01-02,17338.55
2025-01-03,17588.38
2025-01-04,
2025-01-05,
2025-01-06,17613.91
2025-01-07,17489.54
2025-01-08,19107.74
2025-01-09,20276.31
2025-01-10,19982.5
2025-01-13,17119.28
2025-01-14,17079.45
2025-01-15,17114.22
2025-01-16,17249.2
2025-01-17,17441.18
2025-01-20,17540.61
2025-01-21,17475.97
2025-01-22,17673.25
2025-01-23,17736.53
2025-01-24,17744.04
2025-01-27,17516.78
2025-01-28,17774.55
2025-01-29,17882.62
2025-01-30,17876.79
2025-01-31,17931.6
2025-02-01,17338.55
2025-02-03,17607.85
2025-02-04,17500.88
2025-02-05,17047.65
2025-02-06,17711.42
2025-02-07,18456.66
2025-02-09,19768.9
2025-02-10,17863.4
2025-02-11,18008.37
2025-02-12,17859.76
2025-02-13,18096.03
2025-02-14,17930.82
2025-02-17,17865.13
2025-02-18,18051.5
2025-02-19,17792.75
2025-02-20,17771.14
2025-02-21,17348.75
2025-02-24,17393.09
2025-02-25,17070.95
2025-02-26,17188.22
2025-02-27,17463.4
2025-02-28,17158.38
2025-03-01,17588.38
2025-03-02,17607.85
2025-03-03,17439.48
2025-03-04,17461.61
2025-03-05,17937.65
2025-03-06,17355.81
2025-03-07,18373.34
2025-03-09,19794.32
2025-03-10,18066.67
2025-03-11,18015.46
2025-03-12,18140.4
2025-03-13,18501.19
2025-03-14,18660.78
2025-03-17,18633.28
2025-03-18,18533.85
2025-03-19,16940.74
2025-03-20,17116.89
2025-03-21,15793.59
2025-03-24,16200.97
2025-03-25,17008.58
2025-03-26,17008.74
2025-03-27,16991.99
2025-03-28,17168.32
2025-03-31,
2025-04-01,
2025-04-02,17500.88
2025-04-03,17461.61
2025-04-04,16722.91
2025-04-06,17786.47
2025-04-07,16992.53
2025-04-08,17248.99
2025-04-09,17056.73
2025-04-10,17137.44
2025-04-11,17281.16
2025-04-14,17312.16
2025-04-15,17381.68
2025-04-16,17134.8
2025-04-17,17420.32
2025-04-18,17323.3
2025-04-21,17261.14
2025-04-22,17255.32
2025-04-23,
2025-04-24,17480.89
2025-04-25,17405.39
2025-04-28,17287.24
2025-04-29,17078.24
2025-04-30,16724.16
2025-05-01,
2025-05-02,17408.59
2025-05-03,17937.65
2025-05-05,17077.71
2025-05-06,17848.9
2025-05-07,16988.63
2025-05-08,17247.47
2025-05-09,19722.33
2025-05-12,18216.62
2025-05-13,18041.21
2025-05-14,17991.13
2025-05-15,17838.44
2025-05-16,17945.48
2025-05-19,
2025-05-20,17678.06
2025-05-21,17482.15
2025-05-22,17702.54
2025-05-23,17536.18
2025-05-26,17533.25
2025-05-27,17329.94
2025-05-28,17221.67
2025-05-29,17201.81
2025-05-30,17043.16
2025-06-01,17613.91
2025-06-02,17711.42
2025-06-03,18328.39
2025-06-04,17786.47
2025-06-05,17097.92
2025-06-06,
2025-06-08,19596.01
2025-06-09,
2025-06-10,18079.71
2025-06-11,18103.09
2025-06-12,17761.32
2025-06-13,17190.42
2025-06-16,17296.06
2025-06-17,17309.42
2025-06-18,16980.31
2025-06-19,16730.13
2025-06-20,16855.0
2025-06-23,16650.12
2025-06-24,17514.09
2025-06-25,17396.33
2025-06-26,17142.28
2025-06-27,17238.94
2025-06-30,18037.88
2025-07-01,18280.44
2025-07-02,17981.79
2025-07-03,18373.34
2025-07-04,16992.53
2025-07-05,16988.63
2025-07-07,18231.06
2025-07-08,19700.23
2025-07-09,18128.83
2025-07-10,18323.83
2025-07-11,18347.42
2025-07-14,18340.1
2025-07-15,
2025-07-16,18130.99
2025-07-17,18495.7
2025-07-18,18502.32
2025-07-21,18812.99
2025-07-22,18909.62
2025-07-23,18781.02
2025-07-24,18915.2
2025-07-25,18890.69
2025-07-28,18920.34
2025-07-29,18808.66
2025-07-30,18938.11
2025-07-31,19130.01
2025-08-01,19107.74
2025-08-04,19321.26
2025-08-05,17247.47
2025-08-06,19596.01
2025-08-07,19700.23
2025-08-08,19823.46
2025-08-09,19112.25
2025-08-10,19739.14
2025-08-11,19970.5
2025-08-12,19989.16
2025-08-13,19907.93
2025-08-14,19854.41
2025-08-15,20022.62
2025-08-18,20102.56
2025-08-19,20114.49
2025-08-20,20291.72
2025-08-21,20542.03
2025-08-22,20477.65
2025-08-25,20674.88
2025-08-26,20709.94
2025-08-27,20458.33
2025-08-28,20396.76
2025-08-29,20260.37
2025-09-01,20276.31
2025-09-02,19768.9
2025-09-03,19794.32
2025-09-04,19888.7
2025-09-05,17557.55
2025-09-06,
2025-09-07,18128.83
2025-09-08,19112.25
2025-09-09,19136.5
2025-09-10,19751.58
2025-09-11,18991.79
2025-09-12,18942.6
2025-09-15,19938.49
2025-09-16,20070.89
2025-09-17,20004.8
2025-09-18,19879.91
2025-09-19,20103.58
2025-09-22,20374.8
2025-09-23,20162.73
2025-09-24,20131.57
2025-09-25,20056.99
2025-09-26,19746.17
2025-09-29,19694.99
2025-09-30,19707.48
2025-10-01,19982.5
2025-10-02,17863.4
2025-10-03,18066.67
2025-10-04,17137.44
2025-10-06,18079.71
2025-10-07,18323.83
2025-10-08,19739.14
2025-10-09,19273.53
2025-10-10,19865.1
2025-10-13,19589.93
2025-10-14,19203.37
2025-10-15,19508.63
2025-10-16,19310.52
2025-11-02,18008.37
2025-11-03,18015.46
2025-11-04,17281.16
2025-11-06,18103.09
2025-11-07,18347.42
2025-11-08,19970.5
2025-11-09,18991.79
2025-12-02,17859.76
2025-12-03,18140.4
2025-12-05,18216.62
2025-12-06,17761.32
2025-12-08,19989.16
2025-12-09,18942.6
